Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,0.038,-4.647,161.67,170.364,2.75,17.011,-1.14,4.647,-21.63,0,144.273
0.01,0.035,-4.638,161.748,170.361,2.75,16.944,-1.05,4.638,-21.552,0.000166666666666667,144.273166666667
0.02,0.033,-4.627,161.767,170.364,2.75,16.933,-0.99,4.627,-21.533,0.000333333333333333,144.273333333333
0.03,0.032,-4.616,161.759,170.37,2.75,16.955,-0.96,4.616,-21.541,0.0005,144.2735
0.04,0.031,-4.613,161.742,170.375,2.75,16.975,-0.93,4.613,-21.558,0.000666666666666667,144.273666666667
0.05,0.029,-4.624,161.734,170.375,2.75,16.969,-0.87,4.624,-21.566,0.000833333333333333,144.273833333333
0.06,0.026,-4.63,161.748,170.381,2.75,16.952,-0.78,4.63,-21.552,0.001,144.274
0.07,0.023,-4.624,161.765,170.381,2.75,16.941,-0.69,4.624,-21.535,0.00116666666666667,144.274166666667
0.08,0.021,-4.613,161.784,170.381,2.75,16.933,-0.63,4.613,-21.516,0.00133333333333333,144.274333333333
0.09,0.018,-4.599,161.809,170.381,2.75,16.922,-0.54,4.599,-21.491,0.0015,144.2745
0.1,0.016,-4.582,161.84,170.384,2.75,16.908,-0.48,4.582,-21.46,0.00166666666666667,144.274666666667
0.11,0.014,-4.565,161.874,170.389,2.75,16.891,-0.42,4.565,-21.426,0.00183333333333333,144.274833333333
0.12,0.009,-4.557,161.913,170.384,2.75,16.86,-0.27,4.557,-21.387,0.002,144.275
0.13,0.003,-4.537,161.966,170.381,2.75,16.827,-0.09,4.537,-21.334,0.00216666666666667,144.275166666667
0.14,-0.005,-4.501,162.022,170.37,2.75,16.807,0.15,4.501,-21.278,0.00233333333333333,144.275333333333
0.15,-0.015,-4.462,162.089,170.356,2.75,16.779,0.45,4.462,-21.211,0.0025,144.2755
0.16,-0.026,-4.403,162.167,170.342,2.75,16.757,0.78,4.403,-21.133,0.00266666666666667,144.275666666667
0.17,-0.039,-4.308,162.257,170.33,2.75,16.765,1.17,4.308,-21.043,0.00283333333333333,144.275833333333
0.18,-0.05,-4.205,162.363,170.311,2.75,16.762,1.5,4.205,-20.937,0.003,144.276
0.19,-0.061,-4.109,162.481,170.294,2.75,16.74,1.83,4.109,-20.819,0.00316666666666667,144.276166666667
0.2,-0.07,-4.009,162.587,170.283,2.75,16.734,2.1,4.009,-20.713,0.00333333333333333,144.276333333333
0.21,-0.078,-3.897,162.691,170.269,2.75,16.743,2.34,3.897,-20.609,0.0035,144.2765
0.22,-0.085,-3.791,162.772,170.252,2.75,16.768,2.55,3.791,-20.528,0.00366666666666667,144.276666666667
0.23,-0.097,-3.777,162.839,170.232,2.75,16.715,2.91,3.777,-20.461,0.00383333333333333,144.276833333333
0.24,-0.138,-4.062,162.884,170.218,2.75,16.385,4.14,4.062,-20.416,0.004,144.277
0.25,5.291,-4.431,162.9,170.193,2.75,15.999,6.26999999999999,4.431,-20.4,0.00416666666666667,144.277166666667
0.26,5.223,-4.577,162.892,170.168,2.75,15.861,8.31,4.577,-20.408,0.00433333333333333,144.277333333333
0.27,5.177,-4.621,162.875,170.14,2.75,15.831,9.69000000000001,4.621,-20.425,0.0045,144.2775
0.28,5.151,-4.655,162.85,170.118,2.75,15.825,10.47,4.655,-20.45,0.00466666666666667,144.277666666667
0.29,5.12,-4.854,162.822,170.093,2.75,15.654,11.4,4.854,-20.478,0.00483333333333333,144.277833333333
0.3,5.087,-5.089,162.794,170.073,2.75,15.447,12.39,5.089,-20.506,0.005,144.278
0.31,5.047,-5.365,162.78,170.053,2.75,15.182,13.59,5.365,-20.52,0.00516666666666667,144.278166666667
0.32,5.007,-5.673,162.78,170.039,2.75,14.877,14.79,5.673,-20.52,0.00533333333333333,144.278333333333
0.33,4.97,177.38,162.797,170.02,2.75,14.58,15.9,5.92,-20.503,0.0055,144.2785
0.34,4.933,177.075,162.828,170.003,2.75,14.245,17.01,6.22500000000001,-20.472,0.00566666666666667,144.278666666667
0.35,4.905,176.79,162.875,169.983,2.75,13.909,17.85,6.51,-20.425,0.00583333333333333,144.278833333333
0.36,4.877,176.521,162.926,169.964,2.75,13.593,18.69,6.77900000000001,-20.374,0.006,144.279
0.37,4.849,176.286,162.982,169.942,2.75,13.302,19.53,7.01399999999999,-20.318,0.00616666666666667,144.279166666667
0.38,4.832,176.11,163.029,169.914,2.75,13.078,20.04,7.18999999999998,-20.271,0.00633333333333333,144.279333333333
0.39,4.814,175.931,163.051,169.894,2.75,12.877,20.58,7.36899999999998,-20.249,0.0065,144.2795
0.4,4.8,175.797,163.023,169.869,2.75,12.77,21,7.503,-20.277,0.00666666666666667,144.279666666667
0.41,4.792,175.704,162.998,169.838,2.75,12.703,21.24,7.59599999999999,-20.302,0.00683333333333333,144.279833333333
0.42,4.788,175.637,163.032,169.807,2.75,12.602,21.36,7.66299999999999,-20.268,0.007,144.28
0.43,4.779,175.553,163.149,169.779,2.75,12.401,21.63,7.747,-20.151,0.00716666666666667,144.280166666667
0.44,4.77,175.503,163.303,169.749,2.75,12.197,21.9,7.79700000000001,-19.997,0.00733333333333333,144.280333333333
0.45,4.77,175.486,163.491,169.721,2.75,11.993,21.9,7.814,-19.809,0.0075,144.2805
0.46,4.766,175.469,163.748,169.701,2.75,11.718,22.02,7.831,-19.552,0.00766666666666667,144.280666666667
0.47,4.759,175.464,164.017,169.679,2.75,11.442,22.23,7.836,-19.283,0.00783333333333333,144.280833333333
0.48,4.76,175.458,164.19,169.653,2.75,11.265,22.2,7.842,-19.11,0.008,144.281
0.49,4.753,175.438,164.291,169.631,2.75,11.145,22.41,7.86200000000001,-19.009,0.00816666666666667,144.281166666667
0.5,4.755,175.438,164.355,169.609,2.75,11.078,22.35,7.86200000000001,-18.945,0.00833333333333333,144.281333333333
0.51,4.751,175.422,164.422,169.589,2.75,10.994,22.47,7.878,-18.878,0.0085,144.2815
0.52,4.753,175.424,164.526,169.572,2.75,10.893,22.41,7.87599999999999,-18.774,0.00866666666666667,144.281666666667
0.53,4.752,175.399,164.646,169.561,2.75,10.751,22.44,7.90099999999999,-18.654,0.00883333333333333,144.281833333333
0.54,4.754,175.38,164.758,169.553,2.75,10.619,22.38,7.92,-18.542,0.009,144.282
0.55,4.752,175.349,164.87,169.55,2.75,10.476,22.44,7.951,-18.43,0.00916666666666667,144.282166666667
0.56,4.756,175.329,164.993,169.55,2.75,10.334,22.32,7.97099999999999,-18.307,0.00933333333333333,144.282333333333
0.57,4.76,175.307,165.105,169.553,2.75,10.197,22.2,7.99300000000001,-18.195,0.0095,144.2825
0.58,4.764,175.259,165.194,169.561,2.75,10.062,22.08,8.04100000000001,-18.106,0.00966666666666667,144.282666666667
0.59,4.771,175.22,165.233,169.569,2.75,9.984,21.87,8.07999999999999,-18.067,0.00983333333333333,144.282833333333
0.6,4.772,175.131,165.219,169.578,2.75,9.909,21.84,8.16899999999999,-18.081,0.01,144.283
0.61,4.788,175.078,165.155,169.597,2.75,9.92,21.36,8.22199999999999,-18.145,0.0101666666666667,144.283166666667
0.62,4.797,174.985,165.054,169.62,2.75,9.928,21.09,8.31499999999998,-18.246,0.0103333333333333,144.283333333333
0.63,4.806,174.871,164.912,169.648,2.75,9.953,20.82,8.42899999999998,-18.388,0.0105,144.2835
0.64,4.822,174.778,164.733,169.681,2.75,10.043,20.34,8.522,-18.567,0.0106666666666667,144.283666666667
0.65,4.838,174.68,164.501,169.718,2.75,10.177,19.86,8.61999999999999,-18.799,0.0108333333333333,144.283833333333
0.66,4.852,174.58,164.229,169.757,2.75,10.345,19.44,8.71999999999998,-19.071,0.011,144.284
0.67,4.87,174.476,163.916,169.802,2.75,10.558,18.9,8.82399999999999,-19.384,0.0111666666666667,144.284166666667
0.68,4.888,174.356,163.575,169.849,2.75,10.779,18.36,8.944,-19.725,0.0113333333333333,144.284333333333
0.69,4.909,174.247,163.208,169.894,2.75,11.036,17.73,9.05299999999998,-20.092,0.0115,144.2845
0.7,4.932,174.138,162.836,169.933,2.75,11.299,17.04,9.16199999999999,-20.464,0.0116666666666667,144.284666666667
0.71,4.954,174.037,162.489,169.969,2.75,11.545,16.38,9.26299999999999,-20.811,0.0118333333333333,144.284833333333
0.72,4.988,174.037,162.142,169.992,2.75,11.892,15.36,9.26299999999999,-21.158,0.012,144.285
0.73,5.021,174.054,161.809,170.014,2.75,12.242,14.37,9.24599999999999,-21.491,0.0121666666666667,144.285166666667
0.74,5.042,173.992,161.535,170.031,2.75,12.451,13.74,9.308,-21.765,0.0123333333333333,144.285333333333
0.75,5.066,173.897,161.356,170.039,2.75,12.538,13.02,9.403,-21.944,0.0125,144.2855
0.76,5.083,173.782,161.18,170.042,2.75,12.6,12.51,9.51799999999998,-22.12,0.0126666666666667,144.285666666667
0.77,5.101,173.715,160.956,170.042,2.75,12.756,11.97,9.58499999999999,-22.344,0.0128333333333333,144.285833333333
0.78,5.118,173.684,160.707,170.048,2.75,12.972,11.46,9.616,-22.593,0.013,144.286
0.79,5.15,173.788,160.469,170.048,2.75,13.313,10.5,9.51199999999998,-22.831,0.0131666666666667,144.286166666667
0.8,5.172,173.799,160.254,170.042,2.75,13.542,9.84000000000001,9.50099999999999,-23.046,0.0133333333333333,144.286333333333
0.81,5.189,173.76,160.069,170.039,2.75,13.685,9.33,9.54,-23.231,0.0135,144.2865
0.82,5.203,173.721,159.902,170.034,2.75,13.817,8.90999999999999,9.57899999999999,-23.398,0.0136666666666667,144.286666666667
