Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,0.027,-4.596,162.098,167.718,2.75,16.636,-0.81,4.596,-21.202,0,197.558
0.01,0.022,-4.596,162.067,167.718,2.75,16.664,-0.66,4.596,-21.233,0.000166666666666667,197.558166666667
0.02,0.018,-4.588,162.039,167.715,2.75,16.701,-0.54,4.588,-21.261,0.000333333333333333,197.558333333333
0.03,0.015,-4.574,162.022,167.712,2.75,16.734,-0.45,4.574,-21.278,0.0005,197.5585
0.04,0.011,-4.557,162.014,167.706,2.75,16.759,-0.33,4.557,-21.286,0.000666666666666667,197.558666666667
0.05,0.008,-4.546,162.008,167.704,2.75,16.776,-0.24,4.546,-21.292,0.000833333333333333,197.558833333333
0.06,0.004,-4.54,162.008,167.698,2.75,16.782,-0.12,4.54,-21.292,0.001,197.559
0.07,-0.001,-4.521,162.014,167.695,2.75,16.796,0.03,4.521,-21.286,0.00116666666666667,197.559166666667
0.08,-0.009,-4.481,162.022,167.687,2.75,16.827,0.27,4.481,-21.278,0.00133333333333333,197.559333333333
0.09,-0.017,-4.445,162.022,167.678,2.75,16.863,0.51,4.445,-21.278,0.0015,197.5595
0.1,-0.025,-4.417,161.994,167.673,2.75,16.919,0.75,4.417,-21.306,0.00166666666666667,197.559666666667
0.11,-0.033,-4.364,161.974,167.667,2.75,16.992,0.99,4.364,-21.326,0.00183333333333333,197.559833333333
0.12,-0.04,-4.277,162.008,167.662,2.75,17.045,1.2,4.277,-21.292,0.002,197.56
0.13,-0.049,-4.205,162.12,167.653,2.75,17.003,1.47,4.205,-21.18,0.00216666666666667,197.560166666667
0.14,-0.063,-4.14,162.291,167.636,2.75,16.897,1.89,4.14,-21.009,0.00233333333333333,197.560333333333
0.15,-0.078,-4.014,162.492,167.622,2.75,16.824,2.34,4.014,-20.808,0.0025,197.5605
0.16,-0.093,-3.83,162.763,167.603,2.75,16.737,2.79,3.83,-20.537,0.00266666666666667,197.560666666667
0.17,-0.108,-3.648,163.141,167.572,2.75,16.538,3.24,3.648,-20.159,0.00283333333333333,197.560833333333
0.18,-0.126,-3.511,163.561,167.536,2.75,16.259,3.78,3.511,-19.739,0.003,197.561
0.19,5.326,-3.681,163.924,167.505,2.75,15.724,5.22000000000001,3.681,-19.376,0.00316666666666667,197.561166666667
0.2,5.25,-3.984,164.218,167.471,2.75,15.129,7.5,3.984,-19.082,0.00333333333333333,197.561333333333
0.21,5.172,-4.14,164.464,167.435,2.75,14.723,9.84000000000001,4.14,-18.836,0.0035,197.5615
0.22,5.124,-4.079,164.668,167.396,2.75,14.583,11.28,4.079,-18.632,0.00366666666666667,197.561666666667
0.23,5.099,-3.97,164.85,167.346,2.75,14.51,12.03,3.97,-18.45,0.00383333333333333,197.561833333333
0.24,5.073,-3.995,165.054,167.301,2.75,14.281,12.81,3.995,-18.246,0.004,197.562
0.25,5.046,-4.037,165.275,167.256,2.75,14.018,13.62,4.037,-18.025,0.00416666666666667,197.562166666667
0.26,5.013,-4.163,165.513,167.214,2.75,13.651,14.61,4.163,-17.787,0.00433333333333333,197.562333333333
0.27,4.981,-4.277,165.773,167.172,2.75,13.279,15.57,4.277,-17.527,0.0045,197.5625
0.28,4.945,-4.398,166.056,167.136,2.75,12.877,16.65,4.398,-17.244,0.00466666666666667,197.562666666667
0.29,4.918,-4.546,166.338,167.105,2.75,12.446,17.46,4.546,-16.962,0.00483333333333333,197.562833333333
0.3,4.89,-4.689,166.61,167.074,2.75,12.032,18.3,4.689,-16.69,0.005,197.563
0.31,4.864,-4.817,166.862,167.043,2.75,11.651,19.08,4.817,-16.438,0.00516666666666667,197.563166666667
0.32,4.84,-4.923,167.094,167.015,2.75,11.313,19.8,4.923,-16.206,0.00533333333333333,197.563333333333
0.33,4.817,-5.01,167.312,166.993,2.75,11.008,20.49,5.01,-15.988,0.0055,197.5635
0.34,4.803,-5.072,167.488,166.971,2.75,10.77,20.91,5.072,-15.812,0.00566666666666667,197.563666666667
0.35,4.787,-5.139,167.639,166.94,2.75,10.552,21.39,5.139,-15.661,0.00583333333333333,197.563833333333
0.36,4.773,-5.189,167.785,166.906,2.75,10.353,21.81,5.189,-15.515,0.006,197.564
0.37,4.764,-5.237,167.953,166.873,2.75,10.141,22.08,5.237,-15.347,0.00616666666666667,197.564166666667
0.38,4.752,-5.256,168.157,166.831,2.75,9.914,22.44,5.256,-15.143,0.00633333333333333,197.564333333333
0.39,4.743,-5.287,168.372,166.794,2.75,9.671,22.71,5.287,-14.928,0.0065,197.5645
0.4,4.733,-5.276,168.588,166.761,2.75,9.464,23.01,5.276,-14.712,0.00666666666666667,197.564666666667
0.41,4.723,-5.29,168.8,166.719,2.75,9.24,23.31,5.29,-14.5,0.00683333333333333,197.564833333333
0.42,4.719,-5.268,169.113,166.671,2.75,8.946,23.43,5.268,-14.187,0.007,197.565
0.43,4.705,-5.276,169.449,166.629,2.75,8.602,23.85,5.276,-13.851,0.00716666666666667,197.565166666667
0.44,4.707,-5.228,169.732,166.585,2.75,8.37,23.79,5.228,-13.568,0.00733333333333333,197.565333333333
0.45,4.7,-5.223,169.972,166.545,2.75,8.135,24,5.223,-13.328,0.0075,197.5655
0.46,4.681,-5.237,170.182,166.503,2.75,7.911,24.57,5.237,-13.118,0.00766666666666667,197.565666666667
0.47,4.686,-5.186,170.372,166.459,2.75,7.768,24.42,5.186,-12.928,0.00783333333333333,197.565833333333
0.48,4.681,-5.164,170.554,166.42,2.75,7.612,24.57,5.164,-12.746,0.008,197.566
0.49,4.664,-5.164,170.739,166.38,2.75,7.424,25.08,5.164,-12.561,0.00816666666666667,197.566166666667
0.5,4.662,-5.125,170.915,166.341,2.75,7.29,25.14,5.125,-12.385,0.00833333333333333,197.566333333333
0.51,4.657,-5.097,171.091,166.302,2.75,7.139,25.29,5.097,-12.209,0.0085,197.5665
0.52,4.648,-5.038,171.27,166.26,2.75,7.022,25.56,5.038,-12.03,0.00866666666666667,197.566666666667
0.53,4.637,-5.013,171.455,166.218,2.75,6.862,25.89,5.013,-11.845,0.00883333333333333,197.566833333333
0.54,4.638,-4.988,171.631,166.171,2.75,6.711,25.86,4.988,-11.669,0.009,197.567
0.55,4.629,-4.979,171.799,166.129,2.75,6.549,26.13,4.979,-11.501,0.00916666666666667,197.567166666667
0.56,4.622,-5.005,171.936,166.081,2.75,6.389,26.34,5.005,-11.364,0.00933333333333333,197.567333333333
0.57,4.627,-4.988,172.034,166.034,2.75,6.305,26.19,4.988,-11.266,0.0095,197.5675
0.58,4.614,-5.01,172.096,165.992,2.75,6.224,26.58,5.01,-11.204,0.00966666666666667,197.567666666667
0.59,4.621,-5.049,172.121,165.952,2.75,6.16,26.37,5.049,-11.179,0.00983333333333333,197.567833333333
0.6,4.618,-5.1,172.126,165.919,2.75,6.101,26.46,5.1,-11.174,0.01,197.568
0.61,4.613,-5.119,172.121,165.882,2.75,6.09,26.61,5.119,-11.179,0.0101666666666667,197.568166666667
0.62,4.622,-5.114,172.098,165.852,2.75,6.115,26.34,5.114,-11.202,0.0103333333333333,197.568333333333
0.63,4.613,-5.164,172.062,165.818,2.75,6.101,26.61,5.164,-11.238,0.0105,197.5685
0.64,4.615,-5.184,172.006,165.79,2.75,6.14,26.55,5.184,-11.294,0.0106666666666667,197.568666666667
0.65,4.619,-5.178,171.933,165.768,2.75,6.216,26.43,5.178,-11.367,0.0108333333333333,197.568833333333
0.66,4.621,-5.198,171.838,165.743,2.75,6.291,26.37,5.198,-11.462,0.011,197.569
0.67,4.626,-5.203,171.71,165.723,2.75,6.417,26.22,5.203,-11.59,0.0111666666666667,197.569166666667
0.68,4.626,-5.24,171.519,165.709,2.75,6.571,26.22,5.24,-11.781,0.0113333333333333,197.569333333333
0.69,4.628,-5.293,171.262,165.692,2.75,6.775,26.16,5.293,-12.038,0.0115,197.5695
0.7,4.632,-5.354,170.94,165.673,2.75,7.036,26.04,5.354,-12.36,0.0116666666666667,197.569666666667
0.71,4.643,-5.413,170.619,165.67,2.75,7.299,25.71,5.413,-12.681,0.0118333333333333,197.569833333333
0.72,4.657,-5.511,170.308,165.667,2.75,7.511,25.29,5.511,-12.992,0.012,197.57
0.73,4.666,-5.623,169.995,165.667,2.75,7.713,25.02,5.623,-13.305,0.0121666666666667,197.570166666667
0.74,4.681,177.573,169.667,165.67,2.75,7.903,24.57,5.72699999999999,-13.633,0.0123333333333333,197.570333333333
0.75,4.695,177.413,169.315,165.673,2.75,8.093,24.15,5.88699999999998,-13.985,0.0125,197.5705
0.76,4.72,177.274,168.982,165.681,2.75,8.289,23.4,6.02599999999999,-14.318,0.0126666666666667,197.570666666667
0.77,4.745,177.092,168.694,165.689,2.75,8.395,22.65,6.20799999999998,-14.606,0.0128333333333333,197.570833333333
0.78,4.762,176.879,168.462,165.706,2.75,8.412,22.14,6.421,-14.838,0.013,197.571
0.79,4.795,176.75,168.241,165.723,2.75,8.507,21.15,6.54999999999999,-15.059,0.0131666666666667,197.571166666667
0.8,4.842,176.692,167.961,165.751,2.75,8.728,19.74,6.60799999999999,-15.339,0.0133333333333333,197.571333333333
0.81,4.894,176.633,167.614,165.779,2.75,9.016,18.18,6.66699999999998,-15.686,0.0135,197.5715
0.82,4.935,176.395,167.203,165.813,2.75,9.187,16.95,6.90499999999998,-16.097,0.0136666666666667,197.571666666667
0.83,4.977,176.082,166.738,165.857,2.75,9.338,15.69,7.218,-16.562,0.0138333333333333,197.571833333333
0.84,5.029,175.816,166.224,165.908,2.75,9.59,14.13,7.48399999999999,-17.076,0.014,197.572
0.85,5.088,175.69,165.65,165.964,2.75,10.034,12.36,7.61,-17.65,0.0141666666666667,197.572166666667
0.86,5.158,175.587,165.026,166.028,2.75,10.555,10.26,7.71300000000001,-18.274,0.0143333333333333,197.572333333333
0.87,5.24,175.48,164.38,166.092,2.75,11.095,7.79999999999999,7.82,-18.92,0.0145,197.5725
0.88,-0.17,175.405,163.714,166.171,2.75,11.688,5.1,7.89499999999999,-19.586,0.0146666666666667,197.572666666667
0.89,-0.015,175.908,163.077,166.249,2.75,12.829,0.45,7.39200000000001,-20.223,0.0148333333333333,197.572833333333
0.9,0.2,176.619,162.506,166.33,2.75,14.11,-6,6.68099999999999,-20.794,0.015,197.573
0.91,0.398,176.955,162.016,166.414,2.75,14.936,-11.94,6.34499999999998,-21.284,0.0151666666666667,197.573166666667
0.92,0.493,177.072,161.597,166.501,2.75,15.47,-14.79,6.22799999999999,-21.703,0.0153333333333333,197.573333333333
0.93,0.526,177.22,161.222,166.582,2.75,15.996,-15.78,6.08,-22.078,0.0155,197.5735
0.94,0.549,177.316,160.906,166.66,2.75,16.404,-16.47,5.98399999999999,-22.394,0.0156666666666667,197.573666666667
