Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,4.936,174.538,13.945,0.182,2.75,5.15,16.92,8.76199999999998,13.945,0,242.275
0.01,4.925,174.224,14.144,0.176,2.75,5.038,17.25,9.076,14.144,0.000166666666666667,242.275166666667
0.02,4.911,174.006,14.345,0.182,2.75,5.021,17.67,9.29399999999999,14.345,0.000333333333333333,242.275333333333
0.03,4.899,173.827,14.53,0.176,2.75,5.024,18.03,9.473,14.53,0.0005,242.2755
0.04,4.892,173.659,14.706,0.176,2.75,5.033,18.24,9.641,14.706,0.000666666666666667,242.275666666667
0.05,4.91,173.237,14.877,0.176,2.75,4.784,17.7,10.063,14.877,0.000833333333333333,242.275833333333
0.06,4.902,173.212,15.042,0.182,2.75,4.923,17.94,10.088,15.042,0.001,242.276
0.07,4.855,173.433,15.19,0.182,2.75,5.293,19.35,9.867,15.19,0.00116666666666667,242.276166666667
0.08,4.883,173.461,15.327,0.182,2.75,5.455,18.51,9.83899999999998,15.327,0.00133333333333333,242.276333333333
0.09,4.869,173.57,15.47,0.182,2.75,5.707,18.93,9.73,15.47,0.0015,242.2765
0.1,4.867,173.441,15.612,0.182,2.75,5.724,18.99,9.85899999999999,15.612,0.00166666666666667,242.276666666667
0.11,4.878,173.293,15.744,0.182,2.75,5.707,18.66,10.007,15.744,0.00183333333333333,242.276833333333
0.12,4.865,173.251,15.836,0.176,2.75,5.757,19.05,10.049,15.836,0.002,242.277
0.13,4.86,173.234,15.853,0.182,2.75,5.754,19.2,10.066,15.853,0.00216666666666667,242.277166666667
0.14,4.864,173.212,15.82,0.182,2.75,5.701,19.08,10.088,15.82,0.00233333333333333,242.277333333333
0.15,4.864,173.114,15.803,0.182,2.75,5.584,19.08,10.186,15.803,0.0025,242.2775
0.16,4.873,172.907,15.811,0.182,2.75,5.385,18.81,10.393,15.811,0.00266666666666667,242.277666666667
0.17,4.873,172.851,15.803,0.182,2.75,5.321,18.81,10.449,15.803,0.00283333333333333,242.277833333333
0.18,4.864,172.859,15.744,0.176,2.75,5.273,19.08,10.441,15.744,0.003,242.278
0.19,4.873,172.798,15.649,0.182,2.75,5.117,18.81,10.502,15.649,0.00316666666666667,242.278166666667
0.2,4.889,172.759,15.534,0.182,2.75,4.96,18.33,10.541,15.534,0.00333333333333333,242.278333333333
0.21,4.888,172.58,15.394,0.182,2.75,4.641,18.36,10.72,15.394,0.0035,242.2785
0.22,4.909,172.277,15.224,0.182,2.75,4.171,17.73,11.023,15.224,0.00366666666666667,242.278666666667
0.23,4.918,172.118,15.017,0.182,2.75,3.805,17.46,11.182,15.017,0.00383333333333333,242.278833333333
0.24,4.907,172.065,14.77,0.182,2.75,3.505,17.79,11.235,14.77,0.004,242.279
0.25,4.932,171.995,14.485,0.182,2.75,3.147,17.04,11.305,14.485,0.00416666666666667,242.279166666667
0.26,4.937,171.852,14.161,0.176,2.75,2.683,16.89,11.448,14.161,0.00433333333333333,242.279333333333
0.27,4.958,171.659,13.808,0.182,2.75,2.134,16.26,11.641,13.808,0.0045,242.2795
0.28,4.976,171.441,13.43,0.182,2.75,1.541,15.72,11.859,13.43,0.00466666666666667,242.279666666667
0.29,4.988,171.206,13.022,0.182,2.75,0.898,15.36,12.094,13.022,0.00483333333333333,242.279833333333
0.3,5.003,171.041,12.594,0.182,2.75,0.305,14.91,12.259,12.594,0.005,242.28
0.31,5.024,170.862,12.144,0.182,2.75,-0.325,14.28,12.438,12.144,0.00516666666666667,242.280166666667
0.32,5.048,170.652,11.668,0.182,2.75,-1.01,13.56,12.648,11.668,0.00533333333333333,242.280333333333
0.33,5.071,170.437,11.165,0.182,2.75,-1.729,12.87,12.863,11.165,0.0055,242.2805
0.34,5.105,170.344,10.636,0.182,2.75,-2.347,11.85,12.956,10.636,0.00566666666666667,242.280666666667
0.35,5.145,170.392,10.099,0.182,2.75,-2.839,10.65,12.908,10.099,0.00583333333333333,242.280833333333
0.36,5.165,170.238,9.559,0.182,2.75,-3.53,10.05,13.062,9.559,0.006,242.281
0.37,5.188,169.942,9.022,0.182,2.75,-4.364,9.36000000000001,13.358,9.022,0.00616666666666667,242.281166666667
0.38,5.213,169.751,8.501,0.182,2.75,-5.077,8.61,13.549,8.501,0.00633333333333333,242.281333333333
0.39,5.251,169.79,8.02,0.182,2.75,-5.519,7.46999999999999,13.51,8.02,0.0065,242.2815
0.4,5.293,169.997,7.589,0.176,2.75,177.593,6.21,13.303,7.589,0.00666666666666667,242.281666666667
0.41,5.326,169.997,7.206,0.176,2.75,177.206,5.22000000000001,13.303,7.206,0.00683333333333333,242.281833333333
0.42,-0.06,171.114,6.879,0.182,2.75,-5.338,1.8,12.186,6.879,0.007,242.282
0.43,0.125,173.547,6.624,0.182,2.75,-3.156,-3.75,9.753,6.624,0.00716666666666667,242.282166666667
0.44,0.276,174.252,6.451,0.182,2.75,-2.624,-8.28,9.04799999999998,6.451,0.00733333333333333,242.282333333333
0.45,0.361,175.086,6.322,0.176,2.75,-1.919,-10.83,8.21399999999998,6.322,0.0075,242.2825
0.46,0.352,175.559,6.185,0.182,2.75,-1.583,-10.56,7.741,6.185,0.00766666666666667,242.282666666667
0.47,0.378,175.976,6.031,0.176,2.75,-1.32,-11.34,7.324,6.031,0.00783333333333333,242.282833333333
0.48,0.368,176.101,5.869,0.182,2.75,-1.36,-11.04,7.199,5.869,0.008,242.283
0.49,0.363,176.034,5.715,0.176,2.75,-1.581,-10.89,7.266,5.715,0.00816666666666667,242.283166666667
0.5,0.353,175.757,5.586,0.176,2.75,-1.986,-10.59,7.54299999999999,5.586,0.00833333333333333,242.283333333333
0.51,0.342,175.427,5.475,0.176,2.75,-2.425,-10.26,7.873,5.475,0.0085,242.2835
0.52,0.335,175.29,5.391,0.182,2.75,-2.649,-10.05,8.01,5.391,0.00866666666666667,242.283666666667
0.53,0.329,175.184,5.321,0.182,2.75,-2.823,-9.87,8.116,5.321,0.00883333333333333,242.283833333333
0.54,0.332,175.204,5.273,0.182,2.75,-2.851,-9.96,8.09599999999999,5.273,0.009,242.284
0.55,0.328,175.195,5.24,0.182,2.75,-2.895,-9.84,8.105,5.24,0.00916666666666667,242.284166666667
0.56,0.327,175.201,5.212,0.182,2.75,-2.915,-9.81,8.099,5.212,0.00933333333333333,242.284333333333
0.57,0.33,175.212,5.181,0.182,2.75,-2.937,-9.9,8.088,5.181,0.0095,242.2845
0.58,0.329,175.245,5.15,0.185,2.75,-2.932,-9.87,8.05499999999999,5.15,0.00966666666666667,242.284666666667
0.59,0.328,175.293,5.108,0.182,2.75,-2.929,-9.84,8.00699999999999,5.108,0.00983333333333333,242.284833333333
0.6,0.327,175.31,5.066,0.176,2.75,-2.954,-9.81,7.98999999999999,5.066,0.01,242.285
0.61,0.329,175.355,5.016,0.182,2.75,-2.96,-9.87,7.945,5.016,0.0101666666666667,242.285166666667
0.62,0.322,175.383,4.954,0.176,2.75,-2.993,-9.66,7.91699999999998,4.954,0.0103333333333333,242.285333333333
0.63,0.324,175.43,4.876,0.176,2.75,-3.024,-9.72,7.86999999999999,4.876,0.0105,242.2855
0.64,0.319,175.503,4.784,0.182,2.75,-3.044,-9.57,7.79700000000001,4.784,0.0106666666666667,242.285666666667
0.65,0.316,175.539,4.691,0.182,2.75,-3.1,-9.48,7.76100000000001,4.691,0.0108333333333333,242.285833333333
0.66,0.313,175.57,4.641,0.182,2.75,-3.119,-9.39,7.73,4.641,0.011,242.286
0.67,0.308,175.592,4.638,0.176,2.75,-3.1,-9.24,7.70799999999998,4.638,0.0111666666666667,242.286166666667
0.68,0.307,175.59,4.647,0.182,2.75,-3.094,-9.21,7.70999999999999,4.647,0.0113333333333333,242.286333333333
0.69,0.305,175.539,4.619,0.182,2.75,-3.172,-9.15,7.76100000000001,4.619,0.0115,242.2865
0.7,0.304,175.52,4.56,0.182,2.75,-3.251,-9.12,7.77999999999998,4.56,0.0116666666666667,242.286666666667
0.71,0.301,175.478,4.498,0.182,2.75,-3.351,-9.03,7.82199999999999,4.498,0.0118333333333333,242.286833333333
0.72,0.3,175.458,4.442,0.182,2.75,-3.43,-9,7.842,4.442,0.012,242.287
0.73,0.301,175.438,4.386,0.182,2.75,-3.505,-9.03,7.86200000000001,4.386,0.0121666666666667,242.287166666667
0.74,0.3,175.45,4.344,0.182,2.75,-3.533,-9,7.85000000000001,4.344,0.0123333333333333,242.287333333333
0.75,0.299,175.497,4.314,0.182,2.75,-3.519,-8.97,7.80299999999998,4.314,0.0125,242.2875
0.76,0.296,175.48,4.294,0.182,2.75,-3.556,-8.88,7.82,4.294,0.0126666666666667,242.287666666667
0.77,0.297,175.508,4.28,0.176,2.75,-3.542,-8.91,7.79199999999998,4.28,0.0128333333333333,242.287833333333
0.78,0.296,175.556,4.28,0.182,2.75,-3.494,-8.88,7.74399999999998,4.28,0.013,242.288
0.79,0.293,175.576,4.291,0.182,2.75,-3.463,-8.79,7.724,4.291,0.0131666666666667,242.288166666667
0.8,0.293,175.609,4.302,0.182,2.75,-3.416,-8.79,7.69099999999999,4.302,0.0133333333333333,242.288333333333
0.81,0.294,175.601,4.314,0.176,2.75,-3.416,-8.82,7.699,4.314,0.0135,242.2885
0.82,0.292,175.601,4.325,0.176,2.75,-3.404,-8.76,7.699,4.325,0.0136666666666667,242.288666666667
0.83,0.289,175.606,4.336,0.176,2.75,-3.388,-8.67,7.694,4.336,0.0138333333333333,242.288833333333
0.84,0.289,175.632,4.35,0.176,2.75,-3.349,-8.67,7.66799999999999,4.35,0.014,242.289
0.85,0.287,175.668,4.367,0.176,2.75,-3.295,-8.61,7.63199999999999,4.367,0.0141666666666667,242.289166666667
