Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.119,-5.206,-5.287,0.02,2.75,172.842,-3.57,5.206,-5.287,0.000166666666666667,292.1775
0.02,0.117,-5.192,-5.259,0.02,2.75,172.884,-3.51,5.192,-5.259,0.000333333333333333,292.177666666667
0.03,0.114,-5.181,-5.226,0.017,2.75,172.929,-3.42,5.181,-5.226,0.0005,292.177833333333
0.04,0.112,-5.186,-5.198,0.02,2.75,172.952,-3.36,5.186,-5.198,0.000666666666666667,292.178
0.05,0.11,-5.206,-5.192,0.02,2.75,172.938,-3.3,5.206,-5.192,0.000833333333333333,292.178166666667
0.06,0.109,-5.226,-5.198,0.022,2.75,172.912,-3.27,5.226,-5.198,0.001,292.178333333333
0.07,0.107,-5.24,-5.212,0.02,2.75,172.884,-3.21,5.24,-5.212,0.00116666666666667,292.1785
0.08,0.106,-5.245,-5.223,0.02,2.75,172.868,-3.18,5.245,-5.223,0.00133333333333333,292.178666666667
0.09,0.106,-5.24,-5.223,0.02,2.75,172.873,-3.18,5.24,-5.223,0.0015,292.178833333333
0.1,0.105,-5.24,-5.22,0.02,2.75,172.876,-3.15,5.24,-5.22,0.00166666666666667,292.179
0.11,0.104,-5.22,-5.203,0.02,2.75,172.912,-3.12,5.22,-5.203,0.00183333333333333,292.179166666667
0.12,0.102,-5.186,-5.178,0.02,2.75,172.974,-3.06,5.186,-5.178,0.002,292.179333333333
0.13,0.099,-5.15,-5.156,0.017,2.75,173.033,-2.97,5.15,-5.156,0.00216666666666667,292.1795
0.14,0.098,-5.119,-5.139,0.017,2.75,173.077,-2.94,5.119,-5.139,0.00233333333333333,292.179666666667
0.15,0.094,-5.1,-5.114,0.02,2.75,173.125,-2.82,5.1,-5.114,0.0025,292.179833333333
0.16,0.09,-5.083,-5.077,0.02,2.75,173.175,-2.7,5.083,-5.077,0.00266666666666667,292.18
