Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,0.283,-4.49,-1.692,0.084,2.75,177.153,-8.49,4.49,-1.692,0,250.428666666667
0.01,0.291,-4.49,-1.687,0.084,2.75,177.159,-8.73,4.49,-1.687,0.000166666666666667,250.428833333333
0.02,0.292,-4.501,-1.676,0.09,2.75,177.159,-8.76,4.501,-1.676,0.000333333333333333,250.429
0.03,0.291,-4.47,-1.659,0.09,2.75,177.209,-8.73,4.47,-1.659,0.0005,250.429166666667
0.04,0.291,-4.459,-1.642,0.09,2.75,177.234,-8.73,4.459,-1.642,0.000666666666666667,250.429333333333
0.05,0.292,-4.434,-1.628,0.09,2.75,177.274,-8.76,4.434,-1.628,0.000833333333333333,250.4295
0.06,0.292,-4.42,-1.623,0.09,2.75,177.293,-8.76,4.42,-1.623,0.001,250.429666666667
0.07,0.287,-4.361,-1.623,0.09,2.75,177.352,-8.61,4.361,-1.623,0.00116666666666667,250.429833333333
0.08,0.277,-4.283,-1.634,0.09,2.75,177.419,-8.31,4.283,-1.634,0.00133333333333333,250.43
0.09,0.284,-4.316,-1.642,0.09,2.75,177.377,-8.52,4.316,-1.642,0.0015,250.430166666667
0.1,0.267,-4.171,-1.662,0.09,2.75,177.503,-8.01,4.171,-1.662,0.00166666666666667,250.430333333333
0.11,0.272,-4.311,-1.687,0.09,2.75,177.338,-8.16,4.311,-1.687,0.00183333333333333,250.4305
0.12,0.283,-4.294,-1.706,0.09,2.75,177.335,-8.49,4.294,-1.706,0.002,250.430666666667
0.13,0.26,-4.255,-1.726,0.09,2.75,177.358,-7.8,4.255,-1.726,0.00216666666666667,250.430833333333
0.14,0.245,-3.972,-1.751,0.09,2.75,-5.721,-7.35,3.972,-1.751,0.00233333333333333,250.431
0.15,0.243,-4.081,-1.771,0.084,2.75,177.483,-7.29,4.081,-1.771,0.0025,250.431166666667
0.16,0.276,-4.291,-1.779,0.084,2.75,177.265,-8.28,4.291,-1.779,0.00266666666666667,250.431333333333
0.17,0.258,-4.356,-1.785,0.084,2.75,177.195,-7.74,4.356,-1.785,0.00283333333333333,250.4315
0.18,0.244,-4.219,-1.785,0.09,2.75,177.332,-7.32,4.219,-1.785,0.003,250.431666666667
0.19,0.236,-4.149,-1.779,0.084,2.75,177.408,-7.08,4.149,-1.779,0.00316666666666667,250.431833333333
0.2,0.266,-4.35,-1.771,0.084,2.75,177.215,-7.98,4.35,-1.771,0.00333333333333333,250.432
0.21,0.259,-4.384,-1.762,0.084,2.75,177.192,-7.77,4.384,-1.762,0.0035,250.432166666667
0.22,0.243,-4.23,-1.751,0.09,2.75,177.355,-7.29,4.23,-1.751,0.00366666666666667,250.432333333333
0.23,0.222,-3.984,-1.698,0.09,2.75,-5.679,-6.66,3.984,-1.698,0.00383333333333333,250.4325
0.24,0.249,-4.151,-1.592,0.084,2.75,177.593,-7.47,4.151,-1.592,0.004,250.432666666667
0.25,0.255,-4.177,-1.443,0.084,2.75,-5.614,-7.65,4.177,-1.443,0.00416666666666667,250.432833333333
0.26,0.238,-4.171,-1.253,0.084,2.75,-5.421,-7.14,4.171,-1.253,0.00433333333333333,250.433
0.27,0.229,-4,-1.122,0.084,2.75,-5.117,-6.87,4,-1.122,0.0045,250.433166666667
0.28,0.228,-3.986,-1.125,0.084,2.75,-5.105,-6.84,3.986,-1.125,0.00466666666666667,250.433333333333
0.29,0.245,-4.149,-1.217,0.09,2.75,-5.363,-7.35,4.149,-1.217,0.00483333333333333,250.4335
0.3,0.25,-4.255,-1.309,0.09,2.75,-5.561,-7.5,4.255,-1.309,0.005,250.433666666667
0.31,0.239,-4.266,-1.393,0.084,2.75,-5.656,-7.17,4.266,-1.393,0.00516666666666667,250.433833333333
0.32,0.233,-4.171,-1.477,0.09,2.75,-5.645,-6.99,4.171,-1.477,0.00533333333333333,250.434
0.33,0.237,-4.188,-1.558,0.09,2.75,177.59,-7.11,4.188,-1.558,0.0055,250.434166666667
0.34,0.253,-4.361,-1.606,0.084,2.75,177.369,-7.59,4.361,-1.606,0.00566666666666667,250.434333333333
0.35,0.255,-4.395,-1.628,0.09,2.75,177.313,-7.65,4.395,-1.628,0.00583333333333333,250.4345
0.36,0.242,-4.286,-1.623,0.092,2.75,177.427,-7.26,4.286,-1.623,0.006,250.434666666667
0.37,0.225,-4.026,-1.606,0.09,2.75,-5.628,-6.75,4.026,-1.606,0.00616666666666667,250.434833333333
0.38,0.236,-4.042,-1.567,0.09,2.75,-5.606,-7.08,4.042,-1.567,0.00633333333333333,250.435
0.39,0.259,-4.205,-1.499,0.09,2.75,-5.701,-7.77,4.205,-1.499,0.0065,250.435166666667
0.4,0.25,-4.205,-1.429,0.09,2.75,-5.631,-7.5,4.205,-1.429,0.00666666666666667,250.435333333333
0.41,0.227,-3.972,-1.374,0.09,2.75,-5.343,-6.81,3.972,-1.374,0.00683333333333333,250.4355
0.42,0.213,-3.827,-1.329,0.09,2.75,-5.15,-6.39,3.827,-1.329,0.007,250.435666666667
0.43,0.249,-4.09,-1.292,0.084,2.75,-5.379,-7.47,4.09,-1.292,0.00716666666666667,250.435833333333
0.44,0.25,-4.205,-1.281,0.09,2.75,-5.483,-7.5,4.205,-1.281,0.00733333333333333,250.436
0.45,0.23,-4.126,-1.309,0.09,2.75,-5.433,-6.9,4.126,-1.309,0.0075,250.436166666667
0.46,0.203,-3.838,-1.393,0.09,2.75,-5.228,-6.09,3.838,-1.393,0.00766666666666667,250.436333333333
0.47,0.23,-4.073,-1.513,0.09,2.75,-5.581,-6.9,4.073,-1.513,0.00783333333333333,250.4365
0.48,0.253,-4.235,-1.583,0.09,2.75,177.517,-7.59,4.235,-1.583,0.008,250.436666666667
0.49,0.235,-4.286,-1.578,0.09,2.75,177.472,-7.05,4.286,-1.578,0.00816666666666667,250.436833333333
0.5,0.217,-4.023,-1.564,0.09,2.75,-5.584,-6.51,4.023,-1.564,0.00833333333333333,250.437
0.51,0.209,-3.916,-1.536,0.09,2.75,-5.449,-6.27,3.916,-1.536,0.0085,250.437166666667
