Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.051,-3.441,1.368,0.042,2.75,-2.067,-1.53,3.441,1.368,0.000166666666666667,388.761833333333
0.02,0.051,-3.458,1.267,0.042,2.75,-2.188,-1.53,3.458,1.267,0.000333333333333333,388.762
0.03,0.051,-3.466,1.167,0.045,2.75,-2.294,-1.53,3.466,1.167,0.0005,388.762166666667
0.04,0.051,-3.469,1.094,0.045,2.75,-2.372,-1.53,3.469,1.094,0.000666666666666667,388.762333333333
0.05,0.051,-3.474,1.071,0.042,2.75,-2.4,-1.53,3.474,1.071,0.000833333333333333,388.7625
0.06,0.052,-3.474,1.085,0.045,2.75,-2.386,-1.56,3.474,1.085,0.001,388.762666666667
0.07,0.052,-3.458,1.105,0.042,2.75,-2.35,-1.56,3.458,1.105,0.00116666666666667,388.762833333333
0.08,0.053,-3.446,1.105,0.042,2.75,-2.339,-1.59,3.446,1.105,0.00133333333333333,388.763
0.09,0.054,-3.441,1.063,0.042,2.75,-2.372,-1.62,3.441,1.063,0.0015,388.763166666667
0.1,0.055,-3.441,0.962,0.045,2.75,-2.473,-1.65,3.441,0.962,0.00166666666666667,388.763333333333
0.11,0.054,-3.438,0.817,0.045,2.75,-2.616,-1.62,3.438,0.817,0.00183333333333333,388.7635
0.12,0.054,-3.432,0.638,0.042,2.75,-2.789,-1.62,3.432,0.638,0.002,388.763666666667
0.13,0.054,-3.427,0.453,0.042,2.75,-2.971,-1.62,3.427,0.453,0.00216666666666667,388.763833333333
0.14,0.053,-3.418,0.283,0.045,2.75,-3.133,-1.59,3.418,0.283,0.00233333333333333,388.764
0.15,0.053,-3.41,0.148,0.045,2.75,-3.259,-1.59,3.41,0.148,0.0025,388.764166666667
0.16,0.054,-3.41,0.059,0.045,2.75,-3.349,-1.62,3.41,0.059,0.00266666666666667,388.764333333333
0.17,0.054,-3.407,0.031,0.045,2.75,-3.371,-1.62,3.407,0.031,0.00283333333333333,388.7645
0.18,0.053,-3.413,0.05,0.042,2.75,-3.36,-1.59,3.413,0.05,0.003,388.764666666667
0.19,0.053,-3.421,0.123,0.042,2.75,-3.293,-1.59,3.421,0.123,0.00316666666666667,388.764833333333
0.2,0.053,-3.43,0.227,0.042,2.75,-3.197,-1.59,3.43,0.227,0.00333333333333333,388.765
0.21,0.053,-3.432,0.352,0.045,2.75,-3.077,-1.59,3.432,0.352,0.0035,388.765166666667
0.22,0.052,-3.43,0.42,0.045,2.75,-3.004,-1.56,3.43,0.42,0.00366666666666667,388.765333333333
0.23,0.05,-3.413,0.352,0.045,2.75,-3.058,-1.5,3.413,0.352,0.00383333333333333,388.7655
0.24,0.05,-3.393,0.19,0.045,2.75,-3.2,-1.5,3.393,0.19,0.004,388.765666666667
0.25,0.048,-3.374,0.056,0.042,2.75,-3.315,-1.44,3.374,0.056,0.00416666666666667,388.765833333333
0.26,0.048,-3.363,0.034,0.042,2.75,-3.326,-1.44,3.363,0.034,0.00433333333333333,388.766
0.27,0.047,-3.354,0.151,0.042,2.75,-3.2,-1.41,3.354,0.151,0.0045,388.766166666667
0.28,0.046,-3.354,0.347,0.045,2.75,-3.004,-1.38,3.354,0.347,0.00466666666666667,388.766333333333
0.29,0.045,-3.354,0.573,0.045,2.75,-2.778,-1.35,3.354,0.573,0.00483333333333333,388.7665
0.3,0.045,-3.354,0.789,0.042,2.75,-2.562,-1.35,3.354,0.789,0.005,388.766666666667
0.31,0.044,-3.354,0.971,0.042,2.75,-2.381,-1.32,3.354,0.971,0.00516666666666667,388.766833333333
0.32,0.044,-3.351,1.102,0.045,2.75,-2.246,-1.32,3.351,1.102,0.00533333333333333,388.767
0.33,0.043,-3.349,1.186,0.045,2.75,-2.16,-1.29,3.349,1.186,0.0055,388.767166666667
0.34,0.043,-3.349,1.228,0.042,2.75,-2.118,-1.29,3.349,1.228,0.00566666666666667,388.767333333333
0.35,0.042,-3.349,1.256,0.042,2.75,-2.09,-1.26,3.349,1.256,0.00583333333333333,388.7675
0.36,0.041,-3.343,1.276,0.045,2.75,-2.065,-1.23,3.343,1.276,0.006,388.767666666667
0.37,0.041,-3.335,1.298,0.042,2.75,-2.031,-1.23,3.335,1.298,0.00616666666666667,388.767833333333
0.38,0.041,-3.332,1.304,0.045,2.75,-2.023,-1.23,3.332,1.304,0.00633333333333333,388.768
0.39,0.04,-3.332,1.287,0.045,2.75,-2.039,-1.2,3.332,1.287,0.0065,388.768166666667
0.4,0.039,-3.332,1.25,0.042,2.75,-2.076,-1.17,3.332,1.25,0.00666666666666667,388.768333333333
0.41,0.04,-3.335,1.195,0.042,2.75,-2.137,-1.2,3.335,1.195,0.00683333333333333,388.7685
0.42,0.039,-3.335,1.127,0.045,2.75,-2.204,-1.17,3.335,1.127,0.007,388.768666666667
0.43,0.039,-3.335,1.049,0.045,2.75,-2.283,-1.17,3.335,1.049,0.00716666666666667,388.768833333333
0.44,0.038,-3.332,0.979,0.042,2.75,-2.347,-1.14,3.332,0.979,0.00733333333333333,388.769
0.45,0.039,-3.335,0.915,0.042,2.75,-2.417,-1.17,3.335,0.915,0.0075,388.769166666667
0.46,0.039,-3.34,0.864,0.042,2.75,-2.473,-1.17,3.34,0.864,0.00766666666666667,388.769333333333
0.47,0.039,-3.349,0.842,0.042,2.75,-2.504,-1.17,3.349,0.842,0.00783333333333333,388.7695
0.48,0.039,-3.354,0.842,0.045,2.75,-2.509,-1.17,3.354,0.842,0.008,388.769666666667
0.49,0.039,-3.368,0.85,0.045,2.75,-2.515,-1.17,3.368,0.85,0.00816666666666667,388.769833333333
0.5,0.04,-3.371,0.864,0.045,2.75,-2.504,-1.2,3.371,0.864,0.00833333333333333,388.77
0.51,0.039,-3.379,0.873,0.042,2.75,-2.504,-1.17,3.379,0.873,0.0085,388.770166666667
0.52,0.039,-3.382,0.87,0.042,2.75,-2.507,-1.17,3.382,0.87,0.00866666666666667,388.770333333333
0.53,0.039,-3.382,0.859,0.042,2.75,-2.518,-1.17,3.382,0.859,0.00883333333333333,388.7705
0.54,0.039,-3.382,0.842,0.042,2.75,-2.534,-1.17,3.382,0.842,0.009,388.770666666667
0.55,0.039,-3.382,0.836,0.042,2.75,-2.54,-1.17,3.382,0.836,0.00916666666666667,388.770833333333
0.56,0.039,-3.379,0.836,0.042,2.75,-2.54,-1.17,3.379,0.836,0.00933333333333333,388.771
0.57,0.039,-3.374,0.845,0.045,2.75,-2.526,-1.17,3.374,0.845,0.0095,388.771166666667
0.58,0.039,-3.374,0.859,0.042,2.75,-2.512,-1.17,3.374,0.859,0.00966666666666667,388.771333333333
0.59,0.039,-3.371,0.878,0.042,2.75,-2.49,-1.17,3.371,0.878,0.00983333333333333,388.7715
0.6,0.039,-3.371,0.892,0.042,2.75,-2.476,-1.17,3.371,0.892,0.01,388.771666666667
0.61,0.039,-3.371,0.918,0.042,2.75,-2.451,-1.17,3.371,0.918,0.0101666666666667,388.771833333333
0.62,0.039,-3.368,0.946,0.042,2.75,-2.42,-1.17,3.368,0.946,0.0103333333333333,388.772
0.63,0.038,-3.368,0.982,0.042,2.75,-2.383,-1.14,3.368,0.982,0.0105,388.772166666667
0.64,0.038,-3.36,1.018,0.042,2.75,-2.339,-1.14,3.36,1.018,0.0106666666666667,388.772333333333
0.65,0.038,-3.351,1.049,0.042,2.75,-2.299,-1.14,3.351,1.049,0.0108333333333333,388.7725
0.66,0.037,-3.349,1.083,0.045,2.75,-2.263,-1.11,3.349,1.083,0.011,388.772666666667
0.67,0.037,-3.34,1.102,0.045,2.75,-2.235,-1.11,3.34,1.102,0.0111666666666667,388.772833333333
0.68,0.037,-3.332,1.119,0.042,2.75,-2.207,-1.11,3.332,1.119,0.0113333333333333,388.773
0.69,0.036,-3.323,1.13,0.042,2.75,-2.188,-1.08,3.323,1.13,0.0115,388.773166666667
0.7,0.036,-3.321,1.139,0.042,2.75,-2.179,-1.08,3.321,1.139,0.0116666666666667,388.773333333333
0.71,0.035,-3.315,1.139,0.042,2.75,-2.171,-1.05,3.315,1.139,0.0118333333333333,388.7735
0.72,0.035,-3.312,1.139,0.045,2.75,-2.171,-1.05,3.312,1.139,0.012,388.773666666667
0.73,0.034,-3.312,1.136,0.045,2.75,-2.174,-1.02,3.312,1.136,0.0121666666666667,388.773833333333
