Flow,FCO2,FO2,TimeMinRel,TimeMinAbs,rawTime
-1.52,0.06082,0.3782,-3,154.272,-180
-1.68,0.06085,0.3782,-2.99966666666667,154.272333333333,-179.98
-1.68,0.06087,0.3781,-2.99933333333333,154.272666666667,-179.96
-1.52,0.06091,0.3781,-2.999,154.273,-179.94
-1.6,0.06094,0.3781,-2.99866666666667,154.273333333333,-179.92
-1.44,0.06098,0.378,-2.99833333333333,154.273666666667,-179.9
-1.6,0.06101,0.378,-2.998,154.274,-179.88
-1.6,0.06105,0.3779,-2.99766666666667,154.274333333333,-179.86
-1.52,0.06108,0.3779,-2.99733333333333,154.274666666667,-179.84
-1.52,0.06109,0.3779,-2.997,154.275,-179.82
-1.68,0.06109,0.3779,-2.99666666666667,154.275333333333,-179.8
-1.75,0.0611,0.3778,-2.99633333333333,154.275666666667,-179.78
-1.82,0.06111,0.3778,-2.996,154.276,-179.76
-1.89,0.06113,0.3778,-2.99566666666667,154.276333333333,-179.74
-1.6,0.06114,0.3777,-2.99533333333333,154.276666666667,-179.72
-1.44,0.06116,0.3777,-2.995,154.277,-179.7
-2.01,0.06117,0.3777,-2.99466666666667,154.277333333333,-179.68
-1.6,0.06117,0.3777,-2.99433333333333,154.277666666667,-179.66
-1.09,0.06117,0.3776,-2.994,154.278,-179.64
-1.89,0.06117,0.3776,-2.99366666666667,154.278333333333,-179.62
-1.95,0.06117,0.3776,-2.99333333333333,154.278666666667,-179.6
-1.68,0.06117,0.3775,-2.993,154.279,-179.58
-1.44,0.06116,0.3775,-2.99266666666667,154.279333333333,-179.56
-1.27,0.06115,0.3775,-2.99233333333333,154.279666666667,-179.54
-1.52,0.06114,0.3774,-2.992,154.28,-179.52
-1.68,0.06115,0.3774,-2.99166666666667,154.280333333333,-179.5
-1.52,0.06116,0.3774,-2.99133333333333,154.280666666667,-179.48
-1.44,0.0612,0.3774,-2.991,154.281,-179.46
-1.75,0.06123,0.3773,-2.99066666666667,154.281333333333,-179.44
-1.75,0.06128,0.3773,-2.99033333333333,154.281666666667,-179.42
-1.6,0.06132,0.3772,-2.99,154.282,-179.4
-1.68,0.06137,0.3772,-2.98966666666667,154.282333333333,-179.38
-1.68,0.06141,0.3771,-2.98933333333333,154.282666666667,-179.36
-1.6,0.06144,0.3771,-2.989,154.283,-179.34
-1.68,0.06147,0.377,-2.98866666666667,154.283333333333,-179.32
-1.6,0.06148,0.377,-2.98833333333333,154.283666666667,-179.3
-1.6,0.06149,0.377,-2.988,154.284,-179.28
-1.52,0.06149,0.3769,-2.98766666666667,154.284333333333,-179.26
-1.44,0.06148,0.3769,-2.98733333333333,154.284666666667,-179.24
-1.44,0.06146,0.3769,-2.987,154.285,-179.22
-1.36,0.06144,0.3768,-2.98666666666667,154.285333333333,-179.2
-1.44,0.06142,0.3768,-2.98633333333333,154.285666666667,-179.18
-1.52,0.0614,0.3768,-2.986,154.286,-179.16
-1.52,0.06139,0.3768,-2.98566666666667,154.286333333333,-179.14
-1.52,0.06138,0.3768,-2.98533333333333,154.286666666667,-179.12
-1.68,0.06137,0.3767,-2.985,154.287,-179.1
-1.75,0.06135,0.3767,-2.98466666666667,154.287333333333,-179.08
-1.36,0.06134,0.3766,-2.98433333333333,154.287666666667,-179.06
-1.18,0.06132,0.3765,-2.984,154.288,-179.04
-1.75,0.06131,0.3767,-2.98366666666667,154.288333333333,-179.02
-0.99,0.0613,0.3768,-2.98333333333333,154.288666666667,-179
-0.99,0.06124,0.3795,-2.983,154.289,-178.98
-1.52,0.06117,0.3822,-2.98266666666667,154.289333333333,-178.96
-1.27,0.06097,0.3843,-2.98233333333333,154.289666666667,-178.94
-1.09,0.06077,0.3865,-2.982,154.29,-178.92
-0.65,0.05884,0.3905,-2.98166666666667,154.290333333333,-178.9
-0.65,0.0569,0.3945,-2.98133333333333,154.290666666667,-178.88
-0.65,0.05399,0.3992,-2.981,154.291,-178.86
