Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,4.873,177.248,155.154,167.334,2.75,22.091,18.81,6.052,-28.146,0,182.824
0.01,4.911,177.134,155.096,167.362,2.75,22.035,17.67,6.16600000000001,-28.204,0.000166666666666667,182.824166666667
0.02,4.965,177.106,154.936,167.401,2.75,22.167,16.05,6.194,-28.364,0.000333333333333333,182.824333333333
0.03,5.018,176.977,154.704,167.455,2.75,22.27,14.46,6.32299999999999,-28.596,0.0005,182.8245
0.04,5.065,176.723,154.421,167.513,2.75,22.298,13.05,6.57699999999998,-28.879,0.000666666666666667,182.824666666667
0.05,5.106,176.423,154.094,167.572,2.75,22.324,11.82,6.87699999999999,-29.206,0.000833333333333333,182.824833333333
0.06,5.158,176.278,153.747,167.622,2.75,22.528,10.26,7.022,-29.553,0.001,182.825
0.07,5.219,176.253,153.397,167.678,2.75,22.849,8.42999999999999,7.04700000000001,-29.903,0.00116666666666667,182.825166666667
0.08,5.297,176.317,153.045,167.737,2.75,23.269,6.09000000000001,6.98299999999999,-30.255,0.00133333333333333,182.825333333333
0.09,-0.067,176.907,152.701,167.796,2.75,24.203,2.01,6.39299999999998,-30.599,0.0015,182.8255
0.1,0.104,177.355,152.371,167.846,2.75,24.981,-3.12,5.945,-30.929,0.00166666666666667,182.825666666667
0.11,0.276,177.514,152.055,167.902,2.75,25.457,-8.28,5.78599999999998,-31.245,0.00183333333333333,182.825833333333
0.12,0.369,177.413,151.741,167.947,2.75,25.669,-11.07,5.88699999999998,-31.559,0.002,182.826
0.13,0.399,177.388,151.423,167.995,2.75,25.963,-11.97,5.91199999999999,-31.877,0.00216666666666667,182.826166666667
0.14,0.422,177.43,151.12,168.045,2.75,26.307,-12.66,5.86999999999999,-32.18,0.00233333333333333,182.826333333333
0.15,0.436,177.416,150.801,168.087,2.75,26.609,-13.08,5.884,-32.499,0.0025,182.8265
0.16,0.451,177.455,150.457,168.126,2.75,26.992,-13.53,5.84499999999998,-32.843,0.00266666666666667,182.826666666667
0.17,0.455,177.444,150.133,168.165,2.75,27.309,-13.65,5.85600000000001,-33.167,0.00283333333333333,182.826833333333
0.18,0.456,177.441,149.898,168.204,2.75,27.541,-13.68,5.85899999999999,-33.402,0.003,182.827
0.19,0.455,177.427,149.761,168.238,2.75,27.661,-13.65,5.873,-33.539,0.00316666666666667,182.827166666667
0.2,0.454,177.427,149.691,168.274,2.75,27.734,-13.62,5.873,-33.609,0.00333333333333333,182.827333333333
0.21,0.454,177.453,149.674,168.305,2.75,27.773,-13.62,5.84699999999999,-33.626,0.0035,182.8275
0.22,0.452,177.464,149.691,168.336,2.75,27.77,-13.56,5.836,-33.609,0.00366666666666667,182.827666666667
0.23,0.449,177.497,149.738,168.358,2.75,27.756,-13.47,5.80299999999998,-33.562,0.00383333333333333,182.827833333333
0.24,0.445,177.531,149.797,168.386,2.75,27.728,-13.35,5.76899999999999,-33.503,0.004,182.828
0.25,0.443,177.57,149.853,168.417,2.75,27.714,-13.29,5.73,-33.447,0.00416666666666667,182.828166666667
0.26,0.439,-5.715,149.898,168.445,2.75,27.714,-13.17,5.715,-33.402,0.00433333333333333,182.828333333333
0.27,0.434,-5.673,149.923,168.476,2.75,27.734,-13.02,5.673,-33.377,0.0045,182.8285
0.28,0.429,-5.64,149.954,168.504,2.75,27.734,-12.87,5.64,-33.346,0.00466666666666667,182.828666666667
0.29,0.423,-5.64,150.004,168.529,2.75,27.686,-12.69,5.64,-33.296,0.00483333333333333,182.828833333333
0.3,0.414,-5.637,150.055,168.548,2.75,27.639,-12.42,5.637,-33.245,0.005,182.829
0.31,0.406,-5.637,150.102,168.56,2.75,27.591,-12.18,5.637,-33.198,0.00516666666666667,182.829166666667
0.32,0.398,-5.614,150.164,168.571,2.75,27.552,-11.94,5.614,-33.136,0.00533333333333333,182.829333333333
0.33,0.391,-5.595,150.236,168.579,2.75,27.499,-11.73,5.595,-33.064,0.0055,182.8295
0.34,0.387,-5.584,150.309,168.579,2.75,27.437,-11.61,5.584,-32.991,0.00566666666666667,182.829666666667
0.35,0.381,-5.575,150.359,168.576,2.75,27.395,-11.43,5.575,-32.941,0.00583333333333333,182.829833333333
0.36,0.377,-5.556,150.407,168.571,2.75,27.367,-11.31,5.556,-32.893,0.006,182.83
0.37,0.374,-5.542,150.449,168.568,2.75,27.337,-11.22,5.542,-32.851,0.00616666666666667,182.830166666667
0.38,0.37,-5.533,150.511,168.56,2.75,27.286,-11.1,5.533,-32.789,0.00633333333333333,182.830333333333
0.39,0.367,-5.517,150.583,168.557,2.75,27.23,-11.01,5.517,-32.717,0.0065,182.8305
0.4,0.362,-5.494,150.776,168.554,2.75,27.06,-10.86,5.494,-32.524,0.00666666666666667,182.830666666667
0.41,0.356,-5.48,151.042,168.54,2.75,26.808,-10.68,5.48,-32.258,0.00683333333333333,182.830833333333
0.42,0.351,-5.452,151.283,168.534,2.75,26.592,-10.53,5.452,-32.017,0.007,182.831
0.43,0.346,-5.427,151.45,168.537,2.75,26.453,-10.38,5.427,-31.85,0.00716666666666667,182.831166666667
0.44,0.342,-5.419,151.579,168.54,2.75,26.329,-10.26,5.419,-31.721,0.00733333333333333,182.831333333333
0.45,0.338,-5.396,151.677,168.554,2.75,26.254,-10.14,5.396,-31.623,0.0075,182.8315
