Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.094,176.222,176.169,0.078,2.75,169.06,-2.82,7.07799999999999,-7.13099999999998,0.000166666666666667,171.081833333333
0.02,0.093,176.219,176.169,0.081,2.75,169.058,-2.79,7.081,-7.13099999999998,0.000333333333333333,171.082
0.03,0.091,176.208,176.171,0.081,2.75,169.049,-2.73,7.092,-7.129,0.0005,171.082166666667
0.04,0.088,176.211,176.18,0.078,2.75,169.06,-2.64,7.08899999999998,-7.11999999999999,0.000666666666666667,171.082333333333
0.05,0.086,176.227,176.188,0.081,2.75,169.088,-2.58,7.07299999999999,-7.11200000000001,0.000833333333333333,171.0825
0.06,0.084,176.244,176.183,0.081,2.75,169.097,-2.52,7.05599999999999,-7.117,0.001,171.082666666667
0.07,0.083,176.244,176.169,0.081,2.75,169.083,-2.49,7.05599999999999,-7.13099999999998,0.00116666666666667,171.082833333333
0.08,0.084,176.23,176.124,0.078,2.75,169.024,-2.52,7.07,-7.176,0.00133333333333333,171.083
0.09,0.082,176.216,176.026,0.078,2.75,168.912,-2.46,7.08399999999999,-7.27399999999998,0.0015,171.083166666667
0.1,0.08,176.216,175.97,0.078,2.75,168.856,-2.4,7.08399999999999,-7.33,0.00166666666666667,171.083333333333
0.11,0.076,176.255,176.023,0.078,2.75,168.948,-2.28,7.045,-7.277,0.00183333333333333,171.0835
0.12,0.069,176.317,176.191,0.078,2.75,169.178,-2.07,6.98299999999999,-7.10899999999999,0.002,171.083666666667
0.13,0.064,176.395,176.465,0.081,2.75,169.53,-1.92,6.90499999999998,-6.83499999999999,0.00216666666666667,171.083833333333
0.14,0.058,176.451,176.764,0.081,2.75,169.886,-1.74,6.849,-6.53599999999998,0.00233333333333333,171.084
0.15,0.054,176.46,176.955,0.078,2.75,170.084,-1.62,6.83999999999999,-6.34499999999998,0.0025,171.084166666667
0.16,0.052,176.404,176.966,0.078,2.75,170.039,-1.56,6.896,-6.33399999999999,0.00266666666666667,171.084333333333
0.17,0.049,176.342,176.837,0.078,2.75,169.849,-1.47,6.95799999999998,-6.46300000000001,0.00283333333333333,171.0845
0.18,0.045,176.295,176.65,0.078,2.75,169.614,-1.35,7.00500000000001,-6.64999999999999,0.003,171.084666666667
0.19,0.041,176.269,176.468,0.078,2.75,169.407,-1.23,7.03099999999999,-6.83200000000001,0.00316666666666667,171.084833333333
0.2,0.039,176.278,176.356,0.078,2.75,169.307,-1.17,7.022,-6.944,0.00333333333333333,171.085
0.21,0.036,176.309,176.309,0.081,2.75,169.287,-1.08,6.991,-6.991,0.0035,171.085166666667
0.22,0.034,176.348,176.317,0.081,2.75,169.334,-1.02,6.95199999999998,-6.98299999999999,0.00366666666666667,171.085333333333
0.23,0.031,176.392,176.381,0.081,2.75,169.444,-0.93,6.908,-6.91899999999999,0.00383333333333333,171.0855
0.24,0.029,176.44,176.468,0.081,2.75,169.578,-0.87,6.86,-6.83200000000001,0.004,171.085666666667
0.25,0.023,176.471,176.566,0.078,2.75,169.707,-0.69,6.82899999999999,-6.73399999999999,0.00416666666666667,171.085833333333
0.26,0.018,176.502,176.672,0.078,2.75,169.844,-0.54,6.79799999999998,-6.628,0.00433333333333333,171.086
0.27,0.011,176.541,176.792,0.078,2.75,170.003,-0.33,6.759,-6.50799999999999,0.0045,171.086166666667
0.28,0.003,176.585,176.93,0.078,2.75,170.185,-0.09,6.71499999999999,-6.36999999999999,0.00466666666666667,171.086333333333
0.29,-0.003,176.653,177.069,0.078,2.75,170.395,0.09,6.647,-6.23100000000001,0.00483333333333333,171.0865
0.3,-0.008,176.753,177.198,0.078,2.75,170.624,0.24,6.54700000000001,-6.10199999999999,0.005,171.086666666667
0.31,-0.013,176.829,177.31,0.078,2.75,170.809,0.39,6.47099999999999,-5.98999999999999,0.00516666666666667,171.086833333333
0.32,-0.018,176.857,177.391,0.081,2.75,170.921,0.54,6.443,-5.909,0.00533333333333333,171.087
0.33,-0.023,176.899,177.455,0.081,2.75,171.024,0.69,6.40099999999999,-5.84499999999998,0.0055,171.087166666667
0.34,-0.028,176.994,177.545,0.078,2.75,171.209,0.84,6.30599999999999,-5.75500000000001,0.00566666666666667,171.087333333333
0.35,-0.033,177.1,-5.673,0.078,2.75,171.43,0.99,6.2,-5.673,0.00583333333333333,171.0875
0.36,-0.038,177.145,-5.519,0.078,2.75,171.628,1.14,6.15499999999998,-5.519,0.006,171.087666666667
0.37,-0.042,177.181,-5.368,0.078,2.75,171.816,1.26,6.11899999999998,-5.368,0.00616666666666667,171.087833333333
0.38,-0.045,177.24,-5.268,0.078,2.75,171.975,1.35,6.05999999999999,-5.268,0.00633333333333333,171.088
0.39,-0.059,177.092,-5.234,0.081,2.75,171.861,1.77,6.20799999999998,-5.234,0.0065,171.088166666667
0.4,-0.08,176.75,-5.248,0.078,2.75,171.505,2.4,6.54999999999999,-5.248,0.00666666666666667,171.088333333333
0.41,-0.114,176.364,-5.284,0.078,2.75,171.083,3.42,6.93599999999999,-5.284,0.00683333333333333,171.0885
0.42,-0.149,176.132,-5.343,0.078,2.75,170.792,4.47,7.16799999999999,-5.343,0.007,171.088666666667
0.43,5.319,175.934,-5.407,0.078,2.75,170.529,5.43,7.366,-5.407,0.00716666666666667,171.088833333333
0.44,5.293,175.671,-5.475,0.078,2.75,170.199,6.21,7.629,-5.475,0.00733333333333333,171.089
0.45,5.267,175.301,-5.533,0.078,2.75,169.771,6.98999999999999,7.99900000000001,-5.533,0.0075,171.089166666667
0.46,5.238,174.82,-5.564,0.081,2.75,169.259,7.85999999999999,8.48,-5.564,0.00766666666666667,171.089333333333
0.47,5.208,174.3,-5.584,0.078,2.75,168.719,8.75999999999999,8.99999999999998,-5.584,0.00783333333333333,171.0895
0.48,5.179,173.808,-5.584,0.078,2.75,168.227,9.62999999999999,9.492,-5.584,0.008,171.089666666667
0.49,5.15,173.312,-5.567,0.078,2.75,167.751,10.5,9.98799999999998,-5.567,0.00816666666666667,171.089833333333
0.5,5.125,172.862,-5.536,0.081,2.75,167.329,11.25,10.438,-5.536,0.00833333333333333,171.09
0.51,5.1,172.361,-5.503,0.081,2.75,166.864,12,10.939,-5.503,0.0085,171.090166666667
0.52,5.08,171.911,-5.469,0.078,2.75,166.445,12.6,11.389,-5.469,0.00866666666666667,171.090333333333
0.53,5.061,171.494,-5.424,0.078,2.75,166.073,13.17,11.806,-5.424,0.00883333333333333,171.0905
0.54,5.047,171.161,-5.379,0.078,2.75,165.785,13.59,12.139,-5.379,0.009,171.090666666667
0.55,5.035,170.867,-5.335,0.078,2.75,165.538,13.95,12.433,-5.335,0.00916666666666667,171.090833333333
0.56,5.026,170.635,-5.29,0.078,2.75,165.348,14.22,12.665,-5.29,0.00933333333333333,171.091
0.57,5.019,170.442,-5.242,0.078,2.75,165.205,14.43,12.858,-5.242,0.0095,171.091166666667
0.58,5.015,170.288,-5.192,0.078,2.75,165.099,14.55,13.012,-5.192,0.00966666666666667,171.091333333333
0.59,5.009,170.177,-5.139,0.078,2.75,165.04,14.73,13.123,-5.139,0.00983333333333333,171.0915
0.6,5.006,170.062,-5.086,0.078,2.75,164.979,14.82,13.238,-5.086,0.01,171.091666666667
0.61,5.004,169.972,-5.03,0.078,2.75,164.945,14.88,13.328,-5.03,0.0101666666666667,171.091833333333
0.62,5.001,169.897,-4.979,0.078,2.75,164.923,14.97,13.403,-4.979,0.0103333333333333,171.092
0.63,5,169.83,-4.929,0.078,2.75,164.903,15,13.47,-4.929,0.0105,171.092166666667
0.64,4.999,169.793,-4.887,0.078,2.75,164.909,15.03,13.507,-4.887,0.0106666666666667,171.092333333333
0.65,4.997,169.771,-4.851,0.081,2.75,164.923,15.09,13.529,-4.851,0.0108333333333333,171.0925
0.66,4.998,169.74,-4.823,0.081,2.75,164.923,15.06,13.56,-4.823,0.011,171.092666666667
0.67,4.997,169.749,-4.798,0.078,2.75,164.956,15.09,13.551,-4.798,0.0111666666666667,171.092833333333
0.68,4.999,169.723,-4.772,0.081,2.75,164.954,15.03,13.577,-4.772,0.0113333333333333,171.093
0.69,4.998,169.723,-4.753,0.078,2.75,164.973,15.06,13.577,-4.753,0.0115,171.093166666667
0.7,4.996,169.721,-4.725,0.078,2.75,165.001,15.12,13.579,-4.725,0.0116666666666667,171.093333333333
0.71,4.997,169.735,-4.689,0.081,2.75,165.049,15.09,13.565,-4.689,0.0118333333333333,171.0935
0.72,4.997,169.74,-4.638,0.081,2.75,165.108,15.09,13.56,-4.638,0.012,171.093666666667
0.73,4.996,169.76,-4.579,0.078,2.75,165.183,15.12,13.54,-4.579,0.0121666666666667,171.093833333333
0.74,4.996,169.76,-4.521,0.078,2.75,165.242,15.12,13.54,-4.521,0.0123333333333333,171.094
0.75,4.995,169.793,-4.459,0.078,2.75,165.337,15.15,13.507,-4.459,0.0125,171.094166666667
0.76,4.995,169.807,-4.395,0.081,2.75,165.415,15.15,13.493,-4.395,0.0126666666666667,171.094333333333
0.77,4.993,169.818,-4.336,0.078,2.75,165.485,15.21,13.482,-4.336,0.0128333333333333,171.0945
0.78,4.992,169.838,-4.274,0.078,2.75,165.569,15.24,13.462,-4.274,0.013,171.094666666667
0.79,4.992,169.841,-4.219,0.078,2.75,165.628,15.24,13.459,-4.219,0.0131666666666667,171.094833333333
0.8,4.99,169.846,-4.168,0.081,2.75,165.681,15.3,13.454,-4.168,0.0133333333333333,171.095
0.81,4.991,169.849,-4.112,0.081,2.75,165.74,15.27,13.451,-4.112,0.0135,171.095166666667
0.82,4.99,169.83,-4.076,0.078,2.75,165.757,15.3,13.47,-4.076,0.0136666666666667,171.095333333333
0.83,4.989,169.83,-4.079,0.078,2.75,165.754,15.33,13.47,-4.079,0.0138333333333333,171.0955
0.84,4.99,169.802,-4.107,0.078,2.75,165.698,15.3,13.498,-4.107,0.014,171.095666666667
0.85,4.989,169.81,-4.07,0.081,2.75,165.743,15.33,13.49,-4.07,0.0141666666666667,171.095833333333
0.86,4.987,169.821,-3.914,0.081,2.75,165.91,15.39,13.479,-3.914,0.0143333333333333,171.096
0.87,4.988,169.838,-3.651,0.081,2.75,166.193,15.36,13.462,-3.651,0.0145,171.096166666667
