Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,0.214,167.746,162.517,0.008,2.75,146.933,-6.42,15.554,-20.783,0,258.06
0.01,0.214,167.824,162.498,0.008,2.75,146.991,-6.42,15.476,-20.802,0.000166666666666667,258.060166666667
0.02,0.21,167.874,162.481,0.008,2.75,147.025,-6.3,15.426,-20.819,0.000333333333333333,258.060333333333
0.03,0.21,167.93,162.526,0.008,2.75,147.126,-6.3,15.37,-20.774,0.0005,258.0605
0.04,0.213,167.975,162.674,0.006,2.75,147.319,-6.39,15.325,-20.626,0.000666666666666667,258.060666666667
0.05,0.215,167.992,162.912,0.008,2.75,147.573,-6.45,15.308,-20.388,0.000833333333333333,258.060833333333
0.06,0.215,167.972,163.197,0.008,2.75,147.839,-6.45,15.328,-20.103,0.001,258.061
0.07,0.215,167.95,163.457,0.008,2.75,148.077,-6.45,15.35,-19.843,0.00116666666666667,258.061166666667
0.08,0.212,167.911,163.633,0.008,2.75,148.214,-6.36,15.389,-19.667,0.00133333333333333,258.061333333333
0.09,0.212,167.883,163.714,0.008,2.75,148.267,-6.36,15.417,-19.586,0.0015,258.0615
0.1,0.211,167.874,163.742,0.008,2.75,148.287,-6.33,15.426,-19.558,0.00166666666666667,258.061666666667
0.11,0.213,167.863,163.762,0.008,2.75,148.298,-6.39,15.437,-19.538,0.00183333333333333,258.061833333333
0.12,0.21,167.838,163.782,0.008,2.75,148.289,-6.3,15.462,-19.518,0.002,258.062
0.13,0.21,167.838,163.782,0.008,2.75,148.289,-6.3,15.462,-19.518,0.00216666666666667,258.062166666667
0.14,0.207,167.838,163.762,0.008,2.75,148.273,-6.21,15.462,-19.538,0.00233333333333333,258.062333333333
0.15,0.208,167.857,163.765,0.008,2.75,148.295,-6.24,15.443,-19.535,0.0025,258.0625
0.16,0.207,167.883,163.852,0.008,2.75,148.404,-6.21,15.417,-19.448,0.00266666666666667,258.062666666667
0.17,0.207,167.913,164.005,0.008,2.75,148.591,-6.21,15.387,-19.295,0.00283333333333333,258.062833333333
0.18,0.208,167.925,164.159,0.006,2.75,148.757,-6.24,15.375,-19.141,0.003,258.063
0.19,0.207,167.93,164.226,0.006,2.75,148.826,-6.21,15.37,-19.074,0.00316666666666667,258.063166666667
0.2,0.202,167.944,164.218,0.008,2.75,148.832,-6.06,15.356,-19.082,0.00333333333333333,258.063333333333
0.21,0.199,167.992,164.198,0.008,2.75,148.86,-5.97,15.308,-19.102,0.0035,258.0635
0.22,0.195,168.039,164.196,0.006,2.75,148.905,-5.85,15.261,-19.104,0.00366666666666667,258.063666666667
0.23,0.189,168.048,164.207,0.006,2.75,148.924,-5.67,15.252,-19.093,0.00383333333333333,258.063833333333
0.24,0.184,168.067,164.218,0.008,2.75,148.955,-5.52,15.233,-19.082,0.004,258.064
0.25,0.176,168.101,164.243,0.008,2.75,149.014,-5.28,15.199,-19.057,0.00416666666666667,258.064166666667
