Flow,FCO2,FO2,TimeMinRel,TimeMinAbs,rawTime
-27.61,0.00053,0.4469,-3,382.119333333333,-180
-28.53,0.00053,0.4467,-2.99966666666667,382.119666666667,-179.98
-28.81,0.00054,0.4466,-2.99933333333333,382.12,-179.96
-28.57,0.00054,0.4465,-2.999,382.120333333333,-179.94
-28.53,0.00061,0.4457,-2.99866666666667,382.120666666667,-179.92
-28.74,0.00068,0.445,-2.99833333333333,382.121,-179.9
-28.36,0.00083,0.4434,-2.998,382.121333333333,-179.88
-28.39,0.00098,0.4418,-2.99766666666667,382.121666666667,-179.86
-28.12,0.0021,0.4408,-2.99733333333333,382.122,-179.84
-27.28,0.00322,0.4398,-2.997,382.122333333333,-179.82
-27.38,0.00442,0.4384,-2.99666666666667,382.122666666667,-179.8
-27.18,0.00562,0.437,-2.99633333333333,382.123,-179.78
-27.39,0.00728,0.4356,-2.996,382.123333333333,-179.76
-26.83,0.00893,0.4342,-2.99566666666667,382.123666666667,-179.74
-27.05,0.01089,0.4327,-2.99533333333333,382.124,-179.72
-26.46,0.01285,0.4312,-2.995,382.124333333333,-179.7
-26.79,0.01492,0.4287,-2.99466666666667,382.124666666667,-179.68
-26.48,0.01699,0.4262,-2.99433333333333,382.125,-179.66
-25.91,0.01902,0.4247,-2.994,382.125333333333,-179.64
-26.07,0.02105,0.4233,-2.99366666666667,382.125666666667,-179.62
-25.85,0.02286,0.4224,-2.99333333333333,382.126,-179.6
-25.14,0.02466,0.4215,-2.993,382.126333333333,-179.58
-25.04,0.02613,0.4208,-2.99266666666667,382.126666666667,-179.56
-24.74,0.0276,0.42,-2.99233333333333,382.127,-179.54
-24.68,0.02872,0.4192,-2.992,382.127333333333,-179.52
-24.1,0.02984,0.4185,-2.99166666666667,382.127666666667,-179.5
-24.03,0.03057,0.4173,-2.99133333333333,382.128,-179.48
-23.6,0.0313,0.4162,-2.991,382.128333333333,-179.46
-23.36,0.032,0.4158,-2.99066666666667,382.128666666667,-179.44
-23.13,0.0327,0.4154,-2.99033333333333,382.129,-179.42
-22.61,0.03324,0.4148,-2.99,382.129333333333,-179.4
-22.46,0.03377,0.4142,-2.98966666666667,382.129666666667,-179.38
-22.25,0.03421,0.4137,-2.98933333333333,382.13,-179.36
-22.03,0.03464,0.4132,-2.989,382.130333333333,-179.34
-22.05,0.035,0.4128,-2.98866666666667,382.130666666667,-179.32
-21.99,0.03536,0.4124,-2.98833333333333,382.131,-179.3
-22.09,0.03568,0.412,-2.988,382.131333333333,-179.28
-22.05,0.036,0.4116,-2.98766666666667,382.131666666667,-179.26
-21.8,0.0363,0.4112,-2.98733333333333,382.132,-179.24
-21.66,0.03659,0.4108,-2.987,382.132333333333,-179.22
