Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.023,175.822,176.247,0.02,2.75,168.739,-0.69,7.47799999999999,-7.05299999999998,0.000166666666666667,330.606833333333
0.02,0.023,175.794,176.239,0.02,2.75,168.702,-0.69,7.50599999999998,-7.06099999999999,0.000333333333333333,330.607
0.03,0.02,175.794,176.244,0.02,2.75,168.708,-0.6,7.50599999999998,-7.05599999999999,0.0005,330.607166666667
0.04,0.017,175.819,176.247,0.017,2.75,168.739,-0.51,7.48100000000001,-7.05299999999998,0.000666666666666667,330.607333333333
0.05,0.013,175.847,176.264,0.02,2.75,168.783,-0.39,7.45299999999999,-7.03599999999998,0.000833333333333333,330.6075
0.06,0.01,175.875,176.289,0.02,2.75,168.837,-0.3,7.42499999999999,-7.01100000000001,0.001,330.607666666667
0.07,0.007,175.928,176.325,0.017,2.75,168.923,-0.21,7.372,-6.97500000000001,0.00116666666666667,330.607833333333
0.08,0.005,175.995,176.373,0.017,2.75,169.038,-0.15,7.30499999999999,-6.927,0.00133333333333333,330.608
0.09,0.003,176.062,176.44,0.02,2.75,169.172,-0.09,7.23799999999998,-6.86,0.0015,330.608166666667
0.1,0.001,176.101,176.51,0.02,2.75,169.281,-0.03,7.199,-6.79,0.00166666666666667,330.608333333333
0.11,0.002,176.124,176.549,0.02,2.75,169.343,-0.06,7.176,-6.75099999999999,0.00183333333333333,330.6085
0.12,0.007,176.104,176.543,0.02,2.75,169.318,-0.21,7.19599999999998,-6.75699999999999,0.002,330.608666666667
0.13,0.011,176.04,176.504,0.02,2.75,169.214,-0.33,7.26,-6.796,0.00216666666666667,330.608833333333
0.14,0.014,175.945,176.44,0.02,2.75,169.055,-0.42,7.355,-6.86,0.00233333333333333,330.609
0.15,0.014,175.867,176.376,0.02,2.75,168.912,-0.42,7.433,-6.92399999999999,0.0025,330.609166666667
0.16,0.011,175.819,176.336,0.02,2.75,168.825,-0.33,7.48100000000001,-6.96399999999998,0.00266666666666667,330.609333333333
0.17,0.006,175.819,176.325,0.02,2.75,168.814,-0.18,7.48100000000001,-6.97500000000001,0.00283333333333333,330.6095
0.18,0.001,175.861,176.339,0.017,2.75,168.873,-0.03,7.439,-6.961,0.003,330.609666666667
0.19,-0.002,175.934,176.373,0.02,2.75,168.976,0.06,7.366,-6.927,0.00316666666666667,330.609833333333
0.2,-0.002,176.006,176.418,0.02,2.75,169.094,0.06,7.29399999999999,-6.88199999999999,0.00333333333333333,330.61
0.21,-0.002,176.071,176.465,0.02,2.75,169.206,0.06,7.229,-6.83499999999999,0.0035,330.610166666667
0.22,-0.001,176.11,176.51,0.02,2.75,169.29,0.03,7.18999999999998,-6.79,0.00366666666666667,330.610333333333
0.23,-0,176.124,176.552,0.02,2.75,169.348,0,7.176,-6.748,0.00383333333333333,330.6105
0.24,0.001,176.129,176.58,0.02,2.75,169.379,-0.03,7.171,-6.71999999999998,0.004,330.610666666667
0.25,0.001,176.129,176.594,0.017,2.75,169.393,-0.03,7.171,-6.706,0.00416666666666667,330.610833333333
0.26,0.002,176.124,176.602,0.02,2.75,169.399,-0.06,7.176,-6.69799999999999,0.00433333333333333,330.611
0.27,0.001,176.124,176.608,0.02,2.75,169.402,-0.03,7.176,-6.69199999999999,0.0045,330.611166666667
0.28,0,176.124,176.616,0.02,2.75,169.41,0,7.176,-6.68399999999998,0.00466666666666667,330.611333333333
0.29,-0.002,176.132,176.625,0.02,2.75,169.427,0.06,7.16799999999999,-6.67499999999999,0.00483333333333333,330.6115
0.3,-0.002,176.143,176.625,0.017,2.75,169.438,0.06,7.15699999999999,-6.67499999999999,0.005,330.611666666667
0.31,-0.003,176.163,176.633,0.02,2.75,169.466,0.09,7.13699999999998,-6.66699999999998,0.00516666666666667,330.611833333333
0.32,-0.006,176.216,176.658,0.02,2.75,169.544,0.18,7.08399999999999,-6.64200000000001,0.00533333333333333,330.612
0.33,-0.01,176.286,176.709,0.02,2.75,169.665,0.3,7.01399999999999,-6.59099999999999,0.0055,330.612166666667
0.34,-0.015,176.392,176.798,0.02,2.75,169.86,0.45,6.908,-6.50199999999999,0.00566666666666667,330.612333333333
0.35,-0.019,176.507,176.907,0.02,2.75,170.084,0.57,6.79299999999999,-6.39299999999998,0.00583333333333333,330.6125
0.36,-0.021,176.625,177.011,0.017,2.75,170.305,0.63,6.67499999999999,-6.289,0.006,330.612666666667
0.37,-0.022,176.725,177.106,0.017,2.75,170.501,0.66,6.575,-6.194,0.00616666666666667,330.612833333333
0.38,-0.023,176.809,177.195,0.017,2.75,170.674,0.69,6.491,-6.105,0.00633333333333333,330.613
0.39,-0.037,176.658,177.288,0.017,2.75,170.616,1.11,6.64200000000001,-6.01199999999998,0.0065,330.613166666667
0.4,-0.066,176.255,177.363,0.02,2.75,170.291,1.98,7.045,-5.93699999999999,0.00666666666666667,330.613333333333
0.41,-0.108,175.819,177.391,0.017,2.75,169.88,3.24,7.48100000000001,-5.909,0.00683333333333333,330.6135
0.42,-0.146,175.743,177.372,0.02,2.75,169.785,4.38,7.557,-5.92799999999998,0.007,330.613666666667
0.43,5.32,175.606,177.327,0.02,2.75,169.603,5.39999999999999,7.694,-5.973,0.00716666666666667,330.613833333333
0.44,5.294,175.341,177.296,0.02,2.75,169.307,6.18000000000001,7.95899999999999,-6.004,0.00733333333333333,330.614
0.45,5.262,174.935,177.26,0.02,2.75,168.865,7.14000000000001,8.36499999999999,-6.04,0.0075,330.614166666667
0.46,5.227,174.431,177.206,0.017,2.75,168.308,8.18999999999999,8.86899999999998,-6.09400000000001,0.00766666666666667,330.614333333333
0.47,5.19,173.914,177.114,0.017,2.75,167.701,9.29999999999999,9.38600000000001,-6.18599999999999,0.00783333333333333,330.6145
0.48,5.156,173.405,176.994,0.017,2.75,167.069,10.32,9.89499999999999,-6.30599999999999,0.008,330.614666666667
0.49,5.125,172.915,176.857,0.017,2.75,166.442,11.25,10.385,-6.443,0.00816666666666667,330.614833333333
0.5,5.094,172.378,176.709,0.017,2.75,165.757,12.18,10.922,-6.59099999999999,0.00833333333333333,330.615
0.51,5.064,171.796,176.557,0.017,2.75,165.024,13.08,11.504,-6.74300000000001,0.0085,330.615166666667
0.52,5.04,171.209,176.395,0.017,2.75,164.277,13.8,12.091,-6.90499999999998,0.00866666666666667,330.615333333333
0.53,5.016,170.619,176.233,0.017,2.75,163.521,14.52,12.681,-7.06699999999999,0.00883333333333333,330.6155
0.54,4.999,170.16,176.062,0.017,2.75,162.892,15.03,13.14,-7.23799999999998,0.009,330.615666666667
0.55,4.99,169.9,175.911,0.017,2.75,162.481,15.3,13.4,-7.38899999999999,0.00916666666666667,330.615833333333
0.56,4.978,169.634,175.783,0.017,2.75,162.086,15.66,13.666,-7.51700000000001,0.00933333333333333,330.616
0.57,4.972,169.432,175.673,0.017,2.75,161.776,15.84,13.868,-7.62699999999999,0.0095,330.616166666667
0.58,4.966,169.293,175.581,0.017,2.75,161.546,16.02,14.007,-7.71900000000001,0.00966666666666667,330.616333333333
0.59,4.965,169.15,175.506,0.017,2.75,161.328,16.05,14.15,-7.79399999999999,0.00983333333333333,330.6165
0.6,4.956,168.954,175.441,0.02,2.75,161.068,16.32,14.346,-7.85899999999999,0.01,330.616666666667
0.61,4.952,168.839,175.377,0.017,2.75,160.886,16.44,14.461,-7.92299999999998,0.0101666666666667,330.616833333333
0.62,4.962,168.884,175.31,0.017,2.75,160.867,16.14,14.416,-7.98999999999999,0.0103333333333333,330.617
0.63,4.954,168.753,175.251,0.017,2.75,160.676,16.38,14.547,-8.04899999999999,0.0105,330.617166666667
0.64,4.953,168.68,175.22,0.02,2.75,160.573,16.41,14.62,-8.07999999999999,0.0106666666666667,330.617333333333
0.65,4.952,168.624,175.19,0.02,2.75,160.486,16.44,14.676,-8.11,0.0108333333333333,330.6175
0.66,4.955,168.705,175.159,0.02,2.75,160.537,16.35,14.595,-8.141,0.011,330.617666666667
0.67,4.95,168.635,175.136,0.017,2.75,160.441,16.5,14.665,-8.164,0.0111666666666667,330.617833333333
0.68,4.951,168.576,175.1,0.014,2.75,160.346,16.47,14.724,-8.2,0.0113333333333333,330.618
0.69,4.949,168.604,175.055,0.017,2.75,160.33,16.53,14.696,-8.24499999999999,0.0115,330.618166666667
0.7,4.957,168.641,175.016,0.017,2.75,160.327,16.29,14.659,-8.284,0.0116666666666667,330.618333333333
0.71,4.954,168.627,174.98,0.02,2.75,160.276,16.38,14.673,-8.32,0.0118333333333333,330.6185
0.72,4.958,168.596,174.946,0.02,2.75,160.212,16.26,14.704,-8.354,0.012,330.618666666667
0.73,4.961,168.582,174.913,0.02,2.75,160.164,16.17,14.718,-8.38699999999998,0.0121666666666667,330.618833333333
0.74,4.958,168.529,174.876,0.017,2.75,160.075,16.26,14.771,-8.42399999999999,0.0123333333333333,330.619
0.75,4.966,168.537,174.859,0.02,2.75,160.067,16.02,14.763,-8.44099999999998,0.0125,330.619166666667
0.76,4.962,168.543,174.843,0.017,2.75,160.055,16.14,14.757,-8.457,0.0126666666666667,330.619333333333
0.77,4.968,168.568,174.823,0.017,2.75,160.061,15.96,14.732,-8.47699999999999,0.0128333333333333,330.6195
0.78,4.965,168.607,174.806,0.02,2.75,160.083,16.05,14.693,-8.49399999999998,0.013,330.619666666667
0.79,4.966,168.602,174.784,0.02,2.75,160.055,16.02,14.698,-8.516,0.0131666666666667,330.619833333333
0.8,4.974,168.593,174.767,0.02,2.75,160.033,15.78,14.707,-8.533,0.0133333333333333,330.62
0.81,4.968,168.593,174.759,0.017,2.75,160.022,15.96,14.707,-8.54100000000001,0.0135,330.620166666667
0.82,4.972,168.546,174.734,0.02,2.75,159.949,15.84,14.754,-8.56599999999998,0.0136666666666667,330.620333333333
0.83,4.979,168.529,174.664,0.017,2.75,159.862,15.63,14.771,-8.63600000000001,0.0138333333333333,330.6205
0.84,4.976,168.42,174.555,0.017,2.75,159.644,15.72,14.88,-8.74499999999999,0.014,330.620666666667
0.85,4.982,168.339,174.42,0.017,2.75,159.429,15.54,14.961,-8.88000000000001,0.0141666666666667,330.620833333333
0.86,4.987,168.305,174.297,0.017,2.75,159.272,15.39,14.995,-9.003,0.0143333333333333,330.621
0.87,4.988,168.232,174.188,0.017,2.75,159.09,15.36,15.068,-9.11200000000001,0.0145,330.621166666667
0.88,4.991,168.252,174.115,0.017,2.75,159.037,15.27,15.048,-9.18499999999998,0.0146666666666667,330.621333333333
0.89,4.993,168.325,174.073,0.017,2.75,159.068,15.21,14.975,-9.22699999999999,0.0148333333333333,330.6215
0.9,5,168.344,174.045,0.017,2.75,159.059,15,14.956,-9.25500000000001,0.015,330.621666666667
0.91,4.999,168.305,174.02,0.02,2.75,158.995,15.03,14.995,-9.27999999999998,0.0151666666666667,330.621833333333
0.92,5.005,168.35,173.992,0.017,2.75,159.012,14.85,14.95,-9.308,0.0153333333333333,330.622
0.93,5.003,168.339,173.959,0.017,2.75,158.967,14.91,14.961,-9.34099999999999,0.0155,330.622166666667
0.94,5.006,168.291,173.919,0.017,2.75,158.88,14.82,15.009,-9.38099999999998,0.0156666666666667,330.622333333333
0.95,5.008,168.277,173.872,0.017,2.75,158.819,14.76,15.023,-9.42799999999998,0.0158333333333333,330.6225
0.96,5.007,168.185,173.808,0.017,2.75,158.662,14.79,15.115,-9.492,0.016,330.622666666667
0.97,5.018,168.207,173.732,0.02,2.75,158.609,14.46,15.093,-9.56799999999999,0.0161666666666667,330.622833333333
0.98,5.018,168.193,173.648,0.017,2.75,158.511,14.46,15.107,-9.652,0.0163333333333333,330.623
0.99,5.021,168.092,173.556,0.017,2.75,158.318,14.37,15.208,-9.74399999999998,0.0165,330.623166666667
1,5.028,168.092,173.458,0.02,2.75,158.22,14.16,15.208,-9.842,0.0166666666666667,330.623333333333
1.01,5.029,168.028,173.349,0.02,2.75,158.047,14.13,15.272,-9.951,0.0168333333333333,330.6235
1.02,5.035,167.981,173.234,0.02,2.75,157.885,13.95,15.319,-10.066,0.017,330.623666666667
1.03,5.037,167.964,173.133,0.017,2.75,157.767,13.89,15.336,-10.167,0.0171666666666667,330.623833333333
1.04,5.042,167.933,173.049,0.02,2.75,157.655,13.74,15.367,-10.251,0.0173333333333333,330.624
1.05,5.043,167.911,172.988,0.017,2.75,157.568,13.71,15.389,-10.312,0.0175,330.624166666667
1.06,5.048,167.905,172.929,0.017,2.75,157.504,13.56,15.395,-10.371,0.0176666666666667,330.624333333333
1.07,5.057,167.885,172.84,0.017,2.75,157.395,13.29,15.415,-10.46,0.0178333333333333,330.6245
1.08,5.062,167.849,172.745,0.02,2.75,157.264,13.14,15.451,-10.555,0.018,330.624666666667
1.09,5.065,167.796,172.635,0.017,2.75,157.101,13.05,15.504,-10.665,0.0181666666666667,330.624833333333
1.1,5.072,167.718,172.518,0.017,2.75,156.905,12.84,15.582,-10.782,0.0183333333333333,330.625
1.11,5.078,167.662,172.403,0.017,2.75,156.735,12.66,15.638,-10.897,0.0185,330.625166666667
1.12,5.083,167.634,172.286,0.02,2.75,156.592,12.51,15.666,-11.014,0.0186666666666667,330.625333333333
1.13,5.088,167.603,172.174,0.02,2.75,156.447,12.36,15.697,-11.126,0.0188333333333333,330.6255
1.14,5.092,167.544,172.065,0.017,2.75,156.282,12.24,15.756,-11.235,0.019,330.625666666667
1.15,5.093,167.474,171.958,0.017,2.75,156.105,12.21,15.826,-11.342,0.0191666666666667,330.625833333333
1.16,5.106,167.474,171.833,0.02,2.75,155.977,11.82,15.826,-11.467,0.0193333333333333,330.626
1.17,5.113,167.421,171.71,0.02,2.75,155.8,11.61,15.879,-11.59,0.0195,330.626166666667
1.18,5.118,167.351,171.584,0.02,2.75,155.605,11.46,15.949,-11.716,0.0196666666666667,330.626333333333
1.19,5.126,167.323,171.452,0.022,2.75,155.445,11.22,15.977,-11.848,0.0198333333333333,330.6265
1.2,5.131,167.242,171.312,0.02,2.75,155.224,11.07,16.058,-11.988,0.02,330.626666666667
1.21,5.144,167.186,171.164,0.017,2.75,155.02,10.68,16.114,-12.136,0.0201666666666667,330.626833333333
1.22,5.151,167.091,171.01,0.017,2.75,154.771,10.47,16.209,-12.29,0.0203333333333333,330.627
1.23,5.157,167.032,170.854,0.02,2.75,154.556,10.29,16.268,-12.446,0.0205,330.627166666667
1.24,5.166,166.999,170.702,0.017,2.75,154.371,10.02,16.301,-12.598,0.0206666666666667,330.627333333333
1.25,5.172,166.943,170.549,0.017,2.75,154.161,9.84000000000001,16.357,-12.751,0.0208333333333333,330.6275
1.26,5.184,166.892,170.409,0.017,2.75,153.971,9.48,16.408,-12.891,0.021,330.627666666667
1.27,5.191,166.873,170.272,0.017,2.75,153.817,9.27,16.427,-13.028,0.0211666666666667,330.627833333333
1.28,5.196,166.834,170.135,0.02,2.75,153.638,9.12000000000001,16.466,-13.165,0.0213333333333333,330.628
1.29,5.208,166.789,169.997,0.02,2.75,153.456,8.75999999999999,16.511,-13.303,0.0215,330.628166666667
1.3,5.216,166.75,169.872,0.02,2.75,153.291,8.51999999999999,16.55,-13.428,0.0216666666666667,330.628333333333
1.31,5.223,166.716,169.743,0.017,2.75,153.129,8.31,16.584,-13.557,0.0218333333333333,330.6285
1.32,5.233,166.691,169.609,0.017,2.75,152.969,8.01000000000001,16.609,-13.691,0.022,330.628666666667
1.33,5.239,166.652,169.48,0.017,2.75,152.802,7.83,16.648,-13.82,0.0221666666666667,330.628833333333
1.34,5.25,166.582,169.348,0.02,2.75,152.6,7.5,16.718,-13.952,0.0223333333333333,330.629
1.35,5.262,166.52,169.22,0.02,2.75,152.41,7.14000000000001,16.78,-14.08,0.0225,330.629166666667
1.36,5.268,166.464,169.105,0.017,2.75,152.239,6.96000000000001,16.836,-14.195,0.0226666666666667,330.629333333333
1.37,5.279,166.436,168.996,0.017,2.75,152.102,6.63,16.864,-14.304,0.0228333333333333,330.6295
1.38,5.286,166.428,168.904,0.017,2.75,152.002,6.42000000000001,16.872,-14.396,0.023,330.629666666667
1.39,5.295,166.408,168.814,0.017,2.75,151.892,6.15,16.892,-14.486,0.0231666666666667,330.629833333333
1.4,5.304,166.389,168.727,0.017,2.75,151.786,5.87999999999999,16.911,-14.573,0.0233333333333333,330.63
1.41,5.313,166.386,168.649,0.02,2.75,151.708,5.61000000000001,16.914,-14.651,0.0235,330.630166666667
1.42,5.32,166.38,168.582,0.02,2.75,151.635,5.39999999999999,16.92,-14.718,0.0236666666666667,330.630333333333
1.43,5.327,166.366,168.526,0.02,2.75,151.562,5.19,16.934,-14.774,0.0238333333333333,330.6305
1.44,-0.165,166.378,168.464,0.02,2.75,151.515,4.95,16.922,-14.836,0.024,330.630666666667
1.45,-0.147,166.54,168.409,0.02,2.75,151.618,4.41,16.76,-14.891,0.0241666666666667,330.630833333333
1.46,-0.038,168.543,168.389,0.02,2.75,153.602,1.14,14.757,-14.911,0.0243333333333333,330.631
1.47,0.166,172.37,168.543,0.02,2.75,157.582,-4.98,10.93,-14.757,0.0245,330.631166666667
1.48,0.374,173.64,168.962,0.02,2.75,159.272,-11.22,9.66000000000001,-14.338,0.0246666666666667,330.631333333333
1.49,0.514,174.451,169.541,0.017,2.75,160.662,-15.42,8.849,-13.759,0.0248333333333333,330.6315
1.5,0.511,174.65,170.059,0.017,2.75,161.379,-15.33,8.64999999999999,-13.241,0.025,330.631666666667
1.51,0.52,174.873,170.439,0.017,2.75,161.983,-15.6,8.427,-12.861,0.0251666666666667,330.631833333333
1.52,0.501,174.834,170.677,0.02,2.75,162.181,-15.03,8.46599999999999,-12.623,0.0253333333333333,330.632
1.53,0.502,174.938,170.817,0.017,2.75,162.425,-15.06,8.36200000000001,-12.483,0.0255,330.632166666667
1.54,0.5,174.907,170.907,0.017,2.75,162.484,-15,8.39299999999998,-12.393,0.0256666666666667,330.632333333333
1.55,0.48,174.708,170.946,0.017,2.75,162.327,-14.4,8.592,-12.354,0.0258333333333333,330.6325
1.56,0.469,174.479,170.954,0.02,2.75,162.103,-14.07,8.82099999999998,-12.346,0.026,330.632666666667
1.57,0.463,174.272,170.965,0.017,2.75,161.907,-13.89,9.028,-12.335,0.0261666666666667,330.632833333333
1.58,0.449,174.264,170.991,0.017,2.75,161.924,-13.47,9.03599999999998,-12.309,0.0263333333333333,330.633
1.59,0.437,174.261,171.03,0.017,2.75,161.96,-13.11,9.039,-12.27,0.0265,330.633166666667
1.6,0.439,174.174,171.102,0.02,2.75,161.946,-13.17,9.12599999999999,-12.198,0.0266666666666667,330.633333333333
1.61,0.431,174.233,171.198,0.02,2.75,162.1,-12.93,9.06699999999999,-12.102,0.0268333333333333,330.6335
1.62,0.417,174.272,171.304,0.02,2.75,162.246,-12.51,9.028,-11.996,0.027,330.633666666667
1.63,0.415,174.294,171.407,0.02,2.75,162.372,-12.45,9.00599999999998,-11.893,0.0271666666666667,330.633833333333
1.64,0.416,174.294,171.516,0.017,2.75,162.481,-12.48,9.00599999999998,-11.784,0.0273333333333333,330.634
1.65,0.409,174.311,171.609,0.017,2.75,162.59,-12.27,8.98899999999999,-11.691,0.0275,330.634166666667
1.66,0.403,174.322,171.687,0.02,2.75,162.679,-12.09,8.97799999999999,-11.613,0.0276666666666667,330.634333333333
1.67,0.399,174.331,171.76,0.02,2.75,162.761,-11.97,8.969,-11.54,0.0278333333333333,330.6345
1.68,0.397,174.334,171.83,0.017,2.75,162.833,-11.91,8.96599999999999,-11.47,0.028,330.634666666667
1.69,0.393,174.364,171.889,0.017,2.75,162.923,-11.79,8.93599999999999,-11.411,0.0281666666666667,330.634833333333
1.7,0.387,174.401,171.95,0.017,2.75,163.021,-11.61,8.89899999999998,-11.35,0.0283333333333333,330.635
1.71,0.384,174.457,172.006,0.017,2.75,163.133,-11.52,8.843,-11.294,0.0285,330.635166666667
1.72,0.384,174.465,172.056,0.017,2.75,163.191,-11.52,8.83499999999999,-11.244,0.0286666666666667,330.635333333333
1.73,0.382,174.448,172.098,0.02,2.75,163.216,-11.46,8.85199999999999,-11.202,0.0288333333333333,330.6355
1.74,0.378,174.409,172.135,0.02,2.75,163.216,-11.34,8.891,-11.165,0.029,330.635666666667
