Flow,FCO2,FO2,TimeMinRel,TimeMinAbs,rawTime
12.33,0.0003,0.3964,-3,253.558,-180
12.23,0.0003,0.3964,-2.99966666666667,253.558333333333,-179.98
12.37,0.00029,0.3964,-2.99933333333333,253.558666666667,-179.96
12.18,0.00028,0.3964,-2.999,253.559,-179.94
12.41,0.00027,0.3964,-2.99866666666667,253.559333333333,-179.92
12.29,0.00026,0.3964,-2.99833333333333,253.559666666667,-179.9
4.16,0.00025,0.3964,-2.998,253.56,-179.88
-50.55,0.00025,0.3964,-2.99766666666667,253.560333333333,-179.86
-41.31,0.00024,0.3964,-2.99733333333333,253.560666666667,-179.84
-35.32,0.00024,0.3964,-2.997,253.561,-179.82
-29.94,0.00023,0.3964,-2.99666666666667,253.561333333333,-179.8
-18.37,0.00024,0.3964,-2.99633333333333,253.561666666667,-179.78
-18.68,0.00024,0.3965,-2.996,253.562,-179.76
-21.87,0.00025,0.3965,-2.99566666666667,253.562333333333,-179.74
-24.56,0.00026,0.3965,-2.99533333333333,253.562666666667,-179.72
-24.51,0.00028,0.3965,-2.995,253.563,-179.7
-23.29,0.00029,0.3965,-2.99466666666667,253.563333333333,-179.68
-22.38,0.00031,0.3965,-2.99433333333333,253.563666666667,-179.66
-20.45,0.00032,0.3964,-2.994,253.564,-179.64
-20.03,0.00034,0.3965,-2.99366666666667,253.564333333333,-179.62
-19.99,0.00035,0.3967,-2.99333333333333,253.564666666667,-179.6
-20.05,0.00038,0.3966,-2.993,253.565,-179.58
-19.58,0.0004,0.3965,-2.99266666666667,253.565333333333,-179.56
-19.67,0.00049,0.3959,-2.99233333333333,253.565666666667,-179.54
-19.58,0.00057,0.3954,-2.992,253.566,-179.52
-18.7,0.00072,0.3949,-2.99166666666667,253.566333333333,-179.5
-19.04,0.00087,0.3944,-2.99133333333333,253.566666666667,-179.48
-18.26,0.00181,0.3942,-2.991,253.567,-179.46
-17.39,0.00274,0.3939,-2.99066666666667,253.567333333333,-179.44
-17.47,0.00356,0.393,-2.99033333333333,253.567666666667,-179.42
-17.06,0.00438,0.3921,-2.99,253.568,-179.4
-17.14,0.00546,0.3914,-2.98966666666667,253.568333333333,-179.38
-17.11,0.00654,0.3906,-2.98933333333333,253.568666666667,-179.36
-16.94,0.0078,0.3892,-2.989,253.569,-179.34
-17.03,0.00906,0.3878,-2.98866666666667,253.569333333333,-179.32
-16.78,0.01041,0.3867,-2.98833333333333,253.569666666667,-179.3
-16.91,0.01175,0.3855,-2.988,253.57,-179.28
-16.69,0.01308,0.385,-2.98766666666667,253.570333333333,-179.26
-16.31,0.0144,0.3845,-2.98733333333333,253.570666666667,-179.24
-16.52,0.01565,0.3836,-2.987,253.571,-179.22
-16.43,0.01689,0.3827,-2.98666666666667,253.571333333333,-179.2
-16.46,0.01801,0.3818,-2.98633333333333,253.571666666667,-179.18
-16.23,0.01912,0.3809,-2.986,253.572,-179.16
-15.5,0.02009,0.3797,-2.98566666666667,253.572333333333,-179.14
-15.77,0.02106,0.3784,-2.98533333333333,253.572666666667,-179.12
-15.09,0.02194,0.3778,-2.985,253.573,-179.1
-15.09,0.02281,0.3771,-2.98466666666667,253.573333333333,-179.08
-14.8,0.02362,0.3766,-2.98433333333333,253.573666666667,-179.06
-14.69,0.02442,0.3761,-2.984,253.574,-179.04
-14.45,0.02512,0.3752,-2.98366666666667,253.574333333333,-179.02
-14.26,0.02581,0.3743,-2.98333333333333,253.574666666667,-179
-14.21,0.02636,0.3736,-2.983,253.575,-178.98
-13.85,0.02691,0.3728,-2.98266666666667,253.575333333333,-178.96
-13.66,0.02738,0.372,-2.98233333333333,253.575666666667,-178.94
-13.34,0.02784,0.3713,-2.982,253.576,-178.92
-13.14,0.0283,0.371,-2.98166666666667,253.576333333333,-178.9
-13.14,0.02876,0.3708,-2.98133333333333,253.576666666667,-178.88
-12.94,0.02926,0.3705,-2.981,253.577,-178.86
-12.99,0.02976,0.3703,-2.98066666666667,253.577333333333,-178.84
-12.98,0.03018,0.3698,-2.98033333333333,253.577666666667,-178.82
-12.58,0.03059,0.3692,-2.98,253.578,-178.8
-12.58,0.03079,0.3686,-2.97966666666667,253.578333333333,-178.78
-12.02,0.03098,0.368,-2.97933333333333,253.578666666667,-178.76
-11.85,0.03131,0.3673,-2.979,253.579,-178.74
-11.85,0.03164,0.3667,-2.97866666666667,253.579333333333,-178.72
-11.79,0.03206,0.3664,-2.97833333333333,253.579666666667,-178.7
-11.77,0.03248,0.3662,-2.978,253.58,-178.68
-11.57,0.03296,0.3659,-2.97766666666667,253.580333333333,-178.66
-11.6,0.03344,0.3657,-2.97733333333333,253.580666666667,-178.64
-11.42,0.03388,0.3655,-2.977,253.581,-178.62
-11.31,0.03432,0.3654,-2.97666666666667,253.581333333333,-178.6
-11.16,0.03463,0.3649,-2.97633333333333,253.581666666667,-178.58
-11.09,0.03494,0.3644,-2.976,253.582,-178.56
-10.79,0.03516,0.364,-2.97566666666667,253.582333333333,-178.54
-11.02,0.03538,0.3636,-2.97533333333333,253.582666666667,-178.52
-10.08,0.03555,0.3636,-2.975,253.583,-178.5
-10.35,0.03572,0.3636,-2.97466666666667,253.583333333333,-178.48
-10.06,0.03596,0.3633,-2.97433333333333,253.583666666667,-178.46
-10.13,0.0362,0.3629,-2.974,253.584,-178.44
-9.96,0.03648,0.3624,-2.97366666666667,253.584333333333,-178.42
-9.83,0.03676,0.3619,-2.97333333333333,253.584666666667,-178.4
-9.88,0.03712,0.3612,-2.973,253.585,-178.38
-9.93,0.03747,0.3606,-2.97266666666667,253.585333333333,-178.36
-9.71,0.03786,0.3606,-2.97233333333333,253.585666666667,-178.34
-10.06,0.03825,0.3606,-2.972,253.586,-178.32
-9.76,0.03864,0.3606,-2.97166666666667,253.586333333333,-178.3
-9.76,0.03903,0.3606,-2.97133333333333,253.586666666667,-178.28
-9.83,0.03935,0.3602,-2.971,253.587,-178.26
-9.81,0.03966,0.3598,-2.97066666666667,253.587333333333,-178.24
-9.78,0.03984,0.3594,-2.97033333333333,253.587666666667,-178.22
-9.81,0.04002,0.3589,-2.97,253.588,-178.2
-9.76,0.04016,0.3584,-2.96966666666667,253.588333333333,-178.18
-9.53,0.04029,0.3579,-2.96933333333333,253.588666666667,-178.16
-9.43,0.04041,0.3577,-2.969,253.589,-178.14
-9.83,0.04053,0.3576,-2.96866666666667,253.589333333333,-178.12
-9.63,0.0406,0.3576,-2.96833333333333,253.589666666667,-178.1
-9.71,0.04066,0.3576,-2.968,253.59,-178.08
-9.43,0.04079,0.3576,-2.96766666666667,253.590333333333,-178.06
-9.66,0.04091,0.3576,-2.96733333333333,253.590666666667,-178.04
-9.35,0.04107,0.3571,-2.967,253.591,-178.02
-9.34,0.04122,0.3566,-2.96666666666667,253.591333333333,-178
-8.95,0.04138,0.3565,-2.96633333333333,253.591666666667,-177.98
-8.51,0.04153,0.3565,-2.966,253.592,-177.96
-8.31,0.0417,0.3563,-2.96566666666667,253.592333333333,-177.94
-8.73,0.04187,0.3562,-2.96533333333333,253.592666666667,-177.92
-8.29,0.04199,0.3561,-2.965,253.593,-177.9
-8.09,0.0421,0.356,-2.96466666666667,253.593333333333,-177.88
-7.91,0.04223,0.356,-2.96433333333333,253.593666666667,-177.86
-8.14,0.04236,0.3559,-2.964,253.594,-177.84
