Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.015,-4.515,174.84,177.12,2.75,170.33,-0.45,4.515,-8.45999999999999,0.000166666666666667,107.0485
0.02,0.014,-4.49,174.82,177.114,2.75,170.333,-0.42,4.49,-8.48,0.000333333333333333,107.048666666667
0.03,0.012,-4.451,174.798,177.106,2.75,170.35,-0.36,4.451,-8.50199999999999,0.0005,107.048833333333
0.04,0.011,-4.409,174.778,177.095,2.75,170.372,-0.33,4.409,-8.522,0.000666666666666667,107.049
0.05,0.009,-4.35,174.762,177.092,2.75,170.414,-0.27,4.35,-8.53799999999999,0.000833333333333333,107.049166666667
0.06,0.009,-4.305,174.748,177.092,2.75,170.445,-0.27,4.305,-8.552,0.001,107.049333333333
0.07,0.011,-4.294,174.734,177.089,2.75,170.442,-0.33,4.294,-8.56599999999998,0.00116666666666667,107.0495
0.08,0.016,-4.33,174.756,177.089,2.75,170.431,-0.48,4.33,-8.54399999999999,0.00133333333333333,107.049666666667
0.09,0.02,-4.403,174.775,177.089,2.75,170.375,-0.6,4.403,-8.52499999999999,0.0015,107.049833333333
0.1,0.021,-4.481,174.759,177.081,2.75,170.28,-0.63,4.481,-8.54100000000001,0.00166666666666667,107.05
0.11,0.017,-4.518,174.72,177.072,2.75,170.204,-0.51,4.518,-8.57999999999999,0.00183333333333333,107.050166666667
0.12,0.013,-4.507,174.658,177.064,2.75,170.154,-0.39,4.507,-8.64200000000001,0.002,107.050333333333
0.13,0.009,-4.442,174.605,177.055,2.75,170.165,-0.27,4.442,-8.695,0.00216666666666667,107.0505
0.14,0.006,-4.37,174.574,177.053,2.75,170.207,-0.18,4.37,-8.72599999999998,0.00233333333333333,107.050666666667
0.15,0.008,-4.316,174.546,177.053,2.75,170.232,-0.24,4.316,-8.754,0.0025,107.050833333333
0.16,0.011,-4.302,174.51,177.053,2.75,170.21,-0.33,4.302,-8.79,0.00266666666666667,107.051
0.17,0.013,-4.314,174.473,177.053,2.75,170.163,-0.39,4.314,-8.82699999999998,0.00283333333333333,107.051166666667
0.18,0.014,-4.342,174.454,177.053,2.75,170.115,-0.42,4.342,-8.84599999999999,0.003,107.051333333333
0.19,0.014,-4.361,174.465,177.055,2.75,170.107,-0.42,4.361,-8.83499999999999,0.00316666666666667,107.0515
0.2,0.013,-4.372,174.493,177.058,2.75,170.126,-0.39,4.372,-8.807,0.00333333333333333,107.051666666667
