Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0.01,0.193,173.458,-1.407,176.611,2.75,172.054,-5.79,9.842,-1.407,0.000166666666666667,201.881833333333
0.02,0.211,173.38,-1.499,176.597,2.75,171.883,-6.33,9.92,-1.499,0.000333333333333333,201.882
0.03,0.222,173.668,-1.595,176.583,2.75,172.079,-6.66,9.63199999999999,-1.595,0.0005,201.882166666667
0.04,0.214,173.847,-1.692,176.56,2.75,172.157,-6.42,9.45299999999999,-1.692,0.000666666666666667,201.882333333333
0.05,0.211,174.286,-1.788,176.538,2.75,172.501,-6.33,9.01399999999999,-1.788,0.000833333333333333,201.8825
0.06,0.22,174.037,-1.883,176.513,2.75,172.157,-6.6,9.26299999999999,-1.883,0.001,201.882666666667
0.07,0.255,173.682,-1.975,176.488,2.75,171.712,-7.65,9.61800000000001,-1.975,0.00116666666666667,201.882833333333
0.08,0.236,173.424,-2.065,176.462,2.75,171.363,-7.08,9.87599999999999,-2.065,0.00133333333333333,201.883
0.09,0.233,173.424,-2.16,176.434,2.75,171.268,-6.99,9.87599999999999,-2.16,0.0015,201.883166666667
0.1,0.234,173.581,-2.252,176.409,2.75,171.332,-7.02,9.719,-2.252,0.00166666666666667,201.883333333333
0.11,0.237,173.76,-2.344,176.376,2.75,171.419,-7.11,9.54,-2.344,0.00183333333333333,201.8835
0.12,0.243,173.855,-2.453,176.348,2.75,171.405,-7.29,9.445,-2.453,0.002,201.883666666667
0.13,0.241,173.925,-2.571,176.314,2.75,171.357,-7.23,9.37499999999998,-2.571,0.00216666666666667,201.883833333333
0.14,0.244,173.945,-2.674,176.275,2.75,171.273,-7.32,9.355,-2.674,0.00233333333333333,201.884
0.15,0.231,174.031,-2.764,176.233,2.75,171.27,-6.93,9.26899999999999,-2.764,0.0025,201.884166666667
0.16,0.237,173.945,-2.831,176.18,2.75,171.119,-7.11,9.355,-2.831,0.00266666666666667,201.884333333333
0.17,0.229,174.029,-2.887,176.129,2.75,171.144,-6.87,9.271,-2.887,0.00283333333333333,201.8845
0.18,0.226,173.917,-2.943,176.074,2.75,170.977,-6.78,9.38299999999999,-2.943,0.003,201.884666666667
0.19,0.224,174.023,-2.999,176.018,2.75,171.027,-6.72,9.277,-2.999,0.00316666666666667,201.884833333333
0.2,0.217,173.961,-3.06,175.959,2.75,170.904,-6.51,9.33899999999998,-3.06,0.00333333333333333,201.885
0.21,0.221,174.062,-3.116,175.908,2.75,170.951,-6.63,9.23799999999998,-3.116,0.0035,201.885166666667
0.22,0.208,174.062,-3.167,175.858,2.75,170.901,-6.24,9.23799999999998,-3.167,0.00366666666666667,201.885333333333
0.23,0.217,174.087,-3.22,175.813,2.75,170.87,-6.51,9.213,-3.22,0.00383333333333333,201.8855
0.24,0.206,174.138,-3.276,175.774,2.75,170.865,-6.18,9.16199999999999,-3.276,0.004,201.885666666667
0.25,0.208,174.087,-3.329,175.738,2.75,170.761,-6.24,9.213,-3.329,0.00416666666666667,201.885833333333
0.26,0.205,174.166,-3.377,175.699,2.75,170.792,-6.15,9.134,-3.377,0.00433333333333333,201.886
0.27,0.2,174.138,-3.424,175.665,2.75,170.716,-6,9.16199999999999,-3.424,0.0045,201.886166666667
0.28,0.2,174.202,-3.469,175.64,2.75,170.736,-6,9.098,-3.469,0.00466666666666667,201.886333333333
0.29,0.194,174.233,-3.505,175.615,2.75,170.73,-5.82,9.06699999999999,-3.505,0.00483333333333333,201.8865
0.3,0.193,174.28,-3.536,175.59,2.75,170.747,-5.79,9.01999999999999,-3.536,0.005,201.886666666667
0.31,0.187,174.294,-3.57,175.567,2.75,170.728,-5.61,9.00599999999998,-3.57,0.00516666666666667,201.886833333333
0.32,0.183,174.322,-3.598,175.548,2.75,170.728,-5.49,8.97799999999999,-3.598,0.00533333333333333,201.887
0.33,0.178,174.345,-3.625,175.528,2.75,170.722,-5.34,8.95499999999999,-3.625,0.0055,201.887166666667
0.34,0.175,174.339,-3.651,175.508,2.75,170.694,-5.25,8.96099999999999,-3.651,0.00566666666666667,201.887333333333
0.35,0.173,174.35,-3.679,175.486,2.75,170.674,-5.19,8.95,-3.679,0.00583333333333333,201.8875
0.36,0.17,174.345,-3.701,175.464,2.75,170.646,-5.1,8.95499999999999,-3.701,0.006,201.887666666667
